,0,1,2,3,4,5
0,Origin,,Chahayang rice protection area,,Jiansanjiang rice protection area,Wuchang rice protection area
1,Sample number,32,,25,,35
2,Variety,,"Longjing 25,Longjing 31,Longjing 39,and",,"Longjing 31,Kongyu 131,Longjing 26,Longjing 36,Longjing",Wuyoudao 4
3,,Longjing 21,Longjing 21,"39,Kendao18","39,Kendao18",
4,Agrotype,Meadow chernozem,Meadow chernozem,Meadow albic soil,Meadow albic soil,Black soil
5,Longitude (E,12405'-124'14',12405'-124'14',132'40-13425',132'40-13425',12642'-12745'
6,Latitude (N,48'07'-4812',48'07'-4812',4701'-4758',4701'-4758',4425-4513
7,Average temperature(C),4.7,4.7,3.2,3.2,4.9
8,Annual precipitation (mm),593,593,454,454,562
9,Sunshine hours (h),3015,3015,2477,2477,2149
