,0,1,2,3,4,5
0,,,TABLE,,,
1,,QUALITY CONTROL EVALUATION OF TOTAL DIET STUDY DATA,QUALITY CONTROL EVALUATION OF TOTAL DIET STUDY DATA,QUALITY CONTROL EVALUATION OF TOTAL DIET STUDY DATA,,
2,,Spiked,,,SRMa,
3,,percent recovery + SD(n) percent recovery + SD(n),percent recovery + SD(n) percent recovery + SD(n),percent recovery + SD(n) percent recovery + SD(n),,percent recovery + SD(n) percent recovery + SD(n)
4,Fe,100.9+7.6(456,100.9+7.6(456,97.8+,8.1,226)
5,Zn,105.6+8.9456),105.6+8.9456),95.5+,5.7,226)
6,Cu,103.3+8.7456),103.3+8.7456),99.3+,7.2,226)
7,Mn,104.3+9.3456),104.3+9.3456),99.5+7.2,99.5+7.2,226
8,Se,96.3+9.2491),96.3+9.2491),80.8+10.1,80.8+10.1,245
9,I,85.2+14.0668),85.2+14.0668),83.2+17.8,83.2+17.8,244
10,,,"iron, zinc, copper, manganese, and iodine. NIST rice f lour was","iron, zinc, copper, manganese, and iodine. NIST rice f lour was",,
11,,as the Standard Reference Material for selenium.,as the Standard Reference Material for selenium.,as the Standard Reference Material for selenium.,,
