,0,1,2,3,4,5,6,7,8,9,10
0,Analyte,Paulista,,,,,Cherry A,,,,
1,,TC,NBF,%NBF,BF,% BF,TC,NBF,%NBF,BF,% BF
2,Ba,0.194  0.007,0.156  0.012,80,<0.032,,0.268  0.009,0.232  0.02,87,<0.032,-
3,Cu,0.558  0.025,0.102  0.007,18,0.395  0.008,71,0.65 0.01,0.59  0.05,91,<0.025,
4,Fe,2.82  0.20,1.23  0.09,44,1.03  0.03,36,2.40  0.07,1.48  0.13,62,1.36  0.08,57
5,Mn,1.49  0.08,0.35  0.03,24,0.844  0.082,56,0.947 0.025,0.849  0.006,89,0.275  0.006,28
6,Pb,0.61 0.01,0.19  0.01,31,0.32  0.02,54,0.764  0.006,0.602  0.071,79,<0.023,
7,Zn,2.54  0.11,1.37  0.06,53,0.982  0.007,39,1.62  0.09,1.12  0.06,69,0.429  0.005,27
8,,Sauce A,,,,,Extract A,,,,
9,Ba,0.231  0.018,0.1870.005,81,<0.032,-,0.321  0.004,0.345 0.009,107,<0.032,
10,Cu,0.81 0.01,0.68  0.04,84,0.21  0.02,26,1.59  0.02,1.13  0.06,71,0.441  0.022,28
11,Fe,6.03  0.18,4.49  0.43,74,2.29  0.07,38,11.8  0.35,6.52  0.14,55,7.38  0.39,62
12,Mn,1.12  0.04,<0.021,-,1.07 0.09,95,1.72  0.09,0.644  0.029,37,1.13  0.08,66
13,Pb,0.931  0.072,0.123  0.007,13,0.929  0.058,100,1.72  0.04,0.697  0.067,40,1.09  0.01,63
14,Zn,1.07 0.09,<0.022,,1.05  0.13,98,1.19  0.11,0.232  0.023,19,0.741  0.043,62
