,0,1,2,3,4,5,6,7,8,9
0,Matrices,Spiked levels (g/,Intra-day (n=5,,,,,,Inter-day (n=15,
1,,kg),Day 1,,Day 2,,Day 3,,Average,RSDR
2,,,Average recoveries,RSDr,Average recoveries,RSDr,Average recoveries,RSDr,recoveries,(%)
3,,,(%),(%),(%),(%),(%),(%),(%),
4,Paddy,50,108,4.20,107,5.59,107,5.41,107,4.76
5,water,250,97.5,1.70,96.2,1.13,94.8,2.80,96.2,2.21
6,,500,99.1,1.52,98.6,2.25,97.8,2.02,98.5,1.89
7,Paddy soil,50,99.7,1.61,100,2.04,99.8,1.41,99.9,1.59
8,,250,99.0,1.88,99.5,1.31,99.3,1.64,99.3,1.52
9,,500,96.5,2.90,110,2.13,96.2,1.61,96.0,2.19
10,Rice straw,500,109,4.55,109,3.60,108,1.87,109,2.56
11,,500,110,4.55,109,2.40,111,3.74,110,3.47
12,Brown rice,50,102,3.21,101,4.15,101,1.41,101,3.47
13,,250,104,2.19,103,2.49,104,1.56,104,1.98
14,,500,99.5,1.52,98.3,1.83,98.4,1.56,98.7,1.63
15,Rice husk,50,112,6.28,110,3.61,111,4.84,111,4.76
16,,250,105,2.27,106,1.67,105,1.39,105,2.12
17,,500,107,3.46,106,1.68,106,1.39,106,2.21
