,0,1,2,3,4,5,6,7,8
0,Phenolics,Reversed phase SPE cartridges,Reversed phase SPE cartridges,Reversed phase SPE cartridges,,Reversed phase & anion-exchange SPE cartridges,Reversed phase & anion-exchange SPE cartridges,,
1,,Strata-X,HLB,Pharma,BRP,Strata-X-A,WondaSep,P-SAX,Oasis MAX
2,,,,,,,MAX,,
3,4-hydroxy benzoic acid,58.2,115.7,71.0,121.0,134.0,44.8,132.0,68.8
4,Vanilllic acid,21.6,26.3,37.7,25.7,25.9,17.4,33.1,19.5
5,Caffeic acid,21.6,22.4,21.7,25.7,25.9,17.4,20.9,19.5
6,p-Coumaric acid,25.7,23.1,20.8,24.1,27.7,17.9,24.6,22.4
7,Benzoic acid,nd,nd,nd,44.7,84.1,40.3,81.4,44.8
8,Ferulic acid,39.2,17.0,18.8,16.5,11.8,13.2,nd,17.8
9,Isoferulic acid,39.2,17.0,18.8,16.5,11.2,13.2,10.9,29.7
10,"3,4-dimethoxycinnamic acid",8.30,8.55,17.4,nd,0.63,14.3,8.59,10.6
11,Cinnamic acid,nd,nd,nd,0.53,0.63,0.56,0.31,0.48
12,Abscisic acid,125.0,126.7,112.0,122.0,133.0,113.0,119.0,119.0
13,Benzyl caffeate,106.0,96.1,88.6,92.2,95.2,89.8,89.9,93.7
14,Phenethyl caffeate,16.3,15.6,13.2,15.7,14.8,12.2,19.3,12.9
15,Pinobanksin-3-O-acetate,32.6,45.9,29.2,30.9,49.8,19.7,19.3,21.1
16,Pinobanksin,46.7,45.9,43.4,43.8,49.8,45.8,46.2,46.4
17,Pinobanksin,66.5,65.9,57.4,63.2,79.7,75.9,76.1,73.8
18,Alpinetin,10.2,12.18,nd,nd,14.3,11.0,12.2,17.0
19, Kaempferol,8.24,9.97,44.2,9.86,8.76,46.0,48.1,49.8
20,Pinocembrin,47.7,43.8,44.2,47.5,54.1,46.0,48.1,49.8
21,Chrysin,69.5,68.9,62.8,67.8,71.8,66.9,95.3,70.9
22,Galangin,26.2,26.1,24.9,25.5,26.7,25.1,18.7,26.6
