,0,1,2,3,4,5,6,7,8,9
0,,Polished Rice Intake,,,,,,,,
1,Reference,Men,,Women,,,,Children,,
2,,18-24 years,2550 years,18-24 years,25-50 years,10-49 years,10-49 years,6-23 months,2-5 years,10 years
3,Pacin et al.1998.1999,13.446.2,9.9 26.9,8.223.3,8.2  21.4,,,-,,
4,WHO(2003,65.5a,,,,,,,,
5,ENNyS (2005),,,,,45.133.5,45.133.5,26.3 24.0,35.825.3,
6,Anino (2017),30,,,,,,,,
7,,Brown Rice Intake,,,,,,,,
8,WHO(2003,21.0a,,,,,,,,
9,ENNyS(2005),,,,35.5  21.9,,16.07.9,,,
10,,Body Weight,,,,,,,,
11,,Men,,Women,,,,Children,,
12,,18-24 years,25-50 years,18-24 years,25-50 years,10-49 years,10-49 years,6-23 months,2-5 years,10 years
13,Pacin et al.(1998.1999),70.3  9.9,73.910.3,58.98.7,62.5  9.9,-,,-,,-
14,Del Pino et al.2005,65,,54,,,,,,32
15,Lejarragaa et al.2009),-,,-,,,,9.61.1,15.3 2.6,31.60.1
16,Maggioni et al.2018),-,,60,,-,,,15.4,-
