,0,1,2,3,4,5,6,7,8,9
0,,2012,,,2013,,,2014,,
1,Analyte,Detection,Geometric,Concentration,Detection,Geometric,Concentration,Detection,Geometric,Concentration
2,,frequency,mean,Range (gkg-1),frequency,mean,range(gkg-1),frequency,mean,range
3,,%,gkg-1,,(%),gkg-1,,(%),(gkg-1,
4,Sulfadiazine,25.85,42.2,10.7-947,20,11.3,3.27-978,29.3,32.7,4.73-978
5,Sulfadimidine,23,17.2,7.23-51.8,18.5,11.4,3.19-45.3,3,8.2,8.2
6,Sulfamethoxazole,26.3,50.3,33.2-536,,-,,40.3,6.1,1.45-69.8
7,Trimethoprim,54.4,25.5,16.8 -248,5,23,23 -197,8.8,50.9,11.4-197
8,Lincomycin,-,,-,15.3,149.4,9.6-642,43,46.2,9.6-300
9,Chlortetracycline,7.4,84.6,84.6,22.2,49,14.65-139,26,83.7,14.65-202
10,Doxycycline,8.7,39.1,39.1,52,42.4,15.6-80.6,,,
11,Oxytetracycline,18.2,51.8,42.5-60.5,18.2,25.2,18.9-43.7,33.3,64.5,9.1-207
12,Tetracycline,33.3,,8.1,-,-,,66.6,28.4,20.2-40
13,Amoxicillin,-,,,-,-,,-,-,-
14,Tilmicosin,16,8.6,8.21-9.03,-,,,,-,-
15,,2015,,,2016,,,2017,,
16,Analyte,Detection,Geometric,Concentration,Detection,Geometric,Concentration,Detection,Geometric,Concentration
17,,frequency,mean,Range (gkg-1),frequency,mean,range (gkg-1),frequency,mean,range (gkg-1
18,,(%,gkg-1,,(%),(gkg-1,,(%,(gkg-1,
19,Sulfadiazine,5.4,6.8,4.73-45.4,5.9,5.1,4.73 -12.1,16.7,31.5,10.7-814
20,Sulfadimidine,26.2,16,8.2  6924,29.2,28.4,8.2-1725,,,
21,Sulfamethoxazole,33.3,3.8,1.45-51.8,,,,,,
22,Trimethoprim,7.6,23.7,11.4-239,-,,,24,20.5,11.4-611
23,Lincomycin,33.3,19.6,9.6-57.1,1.4,-,48.6,7,123.5,54.8-217
24,Chlortetracycline,44.4,42,14.65-373,-,,1,-,,
25,Doxycycline,,,,4.3,-,284,34.8,80.5,40.6-374
26,Oxytetracycline,12,32.5,21.9-58.4,3,,22,15.2,22.8,9.1-202
27,Tetracycline,,,,,,,-,,
28,Amoxicillin,80,,73.7-547,20,-,121,,,
29,Tilmicosin,36,13.2,5.2-33.9,16,5.2,5.2,32,10.3,5.2-31.2
