,0,1,2,3,4,5,6
0,,Proximate composition(FW,Proximate composition(FW,,,,
1,,Moisture(g/100g,Carbohydrate(g/100g),Proteing/100g,Lipid(g/100g),Fibre(g/100g,References
2,Pulp,,,,,,
3,Mature green fruit,88.07-88.5,14.9-17.9,0.4-1.1,0.1-0.5,1.0-1.3,Bari et al.2006
4,,87.1-87.7,N.A.,0.70.8,<0.1-0.2,0.6,Tripathi et al.2011
5,Ripe,88.06,10.82,0.47,0.3,1.7,USDA(2014
6,,92.7-94.41,20.323.5,1.9-2.0,0.3-0.4,0.9-1.0,Bari et al.2006
7,,85.0-86.6,N.A.,0.70.84,0.5-0.6,0.50.6,Tripathi et al.2011
8,,87.5-91.32,6.5-9.5,0.4-1.2,0.4-0.7,0.8-0.9,Nwofia et al.2012
9,Leaves,83.3,8.2,5.6,0.4,1.0,Tee et al.1997
10,,81.2-85.2,72.6-78.2,5.8-10.8,1.3-2.9,11.4-13.2,Nwofia et al.2012
11,,N.A.,1.8,1.8,N.A.,N.A.,Suresh et al.2008
12,Seeds,4.93-6.2,6.214.6,27.8-30.5,28.3-60.1,22.6-60.7,"Marfo et al.1986a,b"
13,,,,,,,Passera and Spettoli (1981
14,,,,,,,Dakare et al.2011
