,0,1,2,3,4,5,6
0,,Alcoholic strength,,,,,
1,,80,75,72,70,68,65
2,REP- Wine Spirit,,,,,,
3,Acetaldehyde,105.0  3.9a,130.0  4.gb,145.0  3.7c,156.0  5.9d,163.0  3.9e,181.0  4.6 f
4,Acetall,515.0  6.0a,446.0  6.2b,415.0  5.4c,394.0  5.9d,360.0  7.7e,321.0  5.8 f
5,Total Aldehydes,297.0  4.0a,296.03.5a,300.0  4.7a,303.04.1a,297.04.5a,301.03.7a
6,Higher Alcohols,1691.1  8.6a,1690.1 10.4a,1695.9 5.6a,1688.2 10.4a,1699.1  14.2a,1683.9  15.4a
7,Ethyl Acetate,394.2  1.9a,393.6  1.9a,395.1  1.9a,395.6  1.9a,397.4  1.9a,398.7  1.9a
8,Ethyl Lactate,134.5  0.6a,134.5  1.6a,134.5 1.5a,134.5  1.7a,134.5  2.5a,134.5  2.0a
9,Diethyl Succinate,8.1 0.1a,8.0  0.1a,8.3  0.1a,8.2  0.1a,8.0  0.1a,8.1 0.1a
10,Diethyl Tartrate,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
11,Fatty Ac. Ethyl Esters,64.0  0.5a,64.6  0.5a,63.4  0.5a,63.8  0.5a,64.6  0.5a,64.3  0.5a
12,"2,3-Butanediol",n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
13,Glycerol,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
14,2nd Criadera,,,,,,
15,Acetaldehyde,103.0  3.8a,127.7  4.2b,143.2  3.7c,158.2 3.8d,165.7  3.9e,182.5  5.3 f
16,Acetal,510.3  6.3a,436.3  6.9b,408.5  3.3c,394.3  6.3d,367.3  8.8e,325.8  8.0 f
17,Total Aldehydes,293.4  4.3a,290.5  6.2a,"295.6  4.5a,b",305.3  6.0c,"302.7  7.1b,c",304.1 8.3c
18,Higher Alcohols,1753.6  14.3a,1753.0 9.5b,1755.1 8.6,1759.4 16.9d,1764.5  14.5e,1763.3  17.2 f
19,Ethyl Acetate,421.8  6.4a,"428.2  6.6a,b",432.8  4.0b,433.0  6.8b,440.5  5.8c,443.5  7.2c
20,Ethyl Lactate,138.2  3.7a,138.3  2.5a,138.0  3.3a,138.8  2.6a,138.7  2.9a,139.7  2.6a
21,Diethyl Succinate,10.10.4a,11.9  0.5a,12.1  0.3a,12.9  0.7a,13.10.4a,13.6  0.5a
22,Diethyl Tartrate,51.4  2.8a,58.3  5.8b,60.2  6.7b,72.5  5.1c,73.0  4.2c,82.5  5.2d
23,Fatty Ac.Ethyl Esters,"66.1  0.6a,b,c","66.3  0.7b,c,d",65.6  0.6a,"65.9  0.6a,b","66.8  0.5c,d",67.0  0.6d
24,"2,3-Butanediol",7.2  2.1a,"8.5  1.9a,b","8.7  1.6a,b","8.3  1.4a,b","8.2  1.2a,b",9.7  2.5b
25,Glycerol,29.7  3.7a,"32.0  4.2a,b","31.5  3.2a,b","34.2  3.3b,c",36.5  2.5c,40.8  3.5d
26,1st Criadera,,,,,,
27,Acetaldehyde,100.7  3.1a,125.8  6.7b,141.3  4.4c,157.5  3.6d,165.0  5.0e,184.7  4.5 f
28,Acetal,501.2 4.5a,430.7  10.4b,405.5  4.3c,389.3  4.4d,369.5  9.9e,328.8  7.3 f
29,Total Aldehydes,287.7  4.8a,286.5  10.5a,292.6  5.4a,302.8  5.1b,302.9  8.6b,307.4  7.2b
30,Higher Alcohols,1793.7  14.4a,1793.4  7.7a,1796.4  11.0a,"1805.1  8.2a,b",1820.1  18.8b,1817.8  23.1b
31,Ethyl Acetate,459.3  7.2a,478.7  5.ob,"485.2  4.5b,c",489.3  6.2c,503.8  7.2d,510.2  8.2d
32,Ethyl Lactate,140.8  3.4a,141.7  2.8a,140.8  2.9a,142.5  3.3a,143.3  2.8a,144.5  3.7a
33,Diethyl Succinate,14.0  0.4a,15.3  0.2b,15.4  0.2b,16.90.4,17.1  0.4c,18.7  0.5d
34,Diethyl Tartrate,95.5  3.4a,109.2  9.9b,111.5 4.2b,131.7 5.0c,130.36.3c,160.2  8.3d
35,Fatty Ac. Ethyl Esters,"67.6  0.5a,b","68.1  0.7b,c",67.20.6a,"67.7  0.9a,b",68.60.8,69.5  0.5d
36,"2,3-Butanediol",16.8  2.6a,17.2  2.6a,17.0  2.4a,19.0  2.3a,17.8  2.0a,22.5  2.1b
37,Glycerol,69.5  4.5a,"76.3  5.6b,c","74.0  4.1a,b",81.8  6.5c,88.0  4.4d,97.8  4.8e
38,Solera,,,,,,
39,Acetaldehyde,97.7  3.1a,124.0  5.7b,139.2  4.0c,160.3  3.1d,168.0  5.4e,188.0  5.0 f
40,Acetal,492.3  6.2a,428.7  9.8b,402.2  5.8c,396.8 5.8c,372.3  8.8d,332.3  8.3e
41,Total Aldehydes,281.4  5.3a,284.0  8.8a,289.2  6.0a,308.4  5.ob,306.9 8.4b,312.0  7.7b
42,Higher Alcohols,1850.6  10.8a,1849.5 11.8a,"1858.4  12.8a,b",1870.8  15.4b,1894.2  14.4c,1894.3  22.2c
43,Ethyl Acetate,511.8  5.7a,545.8  5.1b,558.7  4.6c,569.5  7.7d,592.5  6.8e,605.0  8.6 f
44,Ethyl Lactate,143.8  3.1a,"144.3  3.7a,b","144.3  3.7a,b","146.2  2.9a,b,c","148.0  3.6b,c",149.8  2.9c
45,Diethyl Succinate,16.9  0.5a,18.6  0.5b,19.5  0.4c,20.7  0.5d,22.1  0.5e,23.6  0.5 f
46,Diethyl Tartrate,143.0  5.5a,157.8  10.9b,177.2  5.2c,190.3  6.7d,202.8  6.4e,235.7  7.2 f
47,Fatty Ac.Ethyl Esters,69.3  0.8a,69.6  0.7a,69.0  0.6a,69.8  0.6a,71.3  1.ob,71.9  0.6b
48,"2,3-Butanediol",30.5  4.3a,31.0  4.6a,30.8  4.2a,"34.7  2.7a,b",36.0  3.0b,41.3  4.0c
49,Glycerol,126.3  8.5a,"130.8  6.3a,b",134.7  2.3b,148.5  4.7c,158.2  6.1d,178.7  6.9e
