,0,1,2,3,4,5,6
0,,Argentina,,,Brazil,,
1,,Muscle,Liver,Gill,Muscle,Liver,Gill
2,Total As,10.5  2.79,1.740.56,0.75  0.44*,15  5.96,2.44  1.26,2.66  2.14*
3,Non-toxAs,10.4  2.89*,1.480.58,0.66  0.39*,14.9  5.94*,2.21  1.24,2.44  1.93*
4,Unk 1,LOQ-0.0089,0.0130.0059,0.0069 0.0049,,,LOQ-0.0059
5,Unk 2,LOQ-0.018,0.0088  0.007,0.013  0.0026,LOQ-0.010,0.0056  0.0046,LOQ-0.0055
6,Unk 3,,LOQ-0.0037,,,,
7,DMA,0.022  0.027,0.028  0.038*,0.00410.0025,0.00410.0025,0.0057 0.0034*,0.00510.0027
8,MMA,LOQ-0.0037,LOQ-0.011,,,,
9,iAs,0.048  0.018*,0.024  0.0083*,0.037  0.0076*,0.013  0.010*,0.011  0.0064*,0.012  0.011*
10,Non-toxAs /total As (%),99.4,84.9,87.9,99,90.8,91.7
11,iAs/ total As (%),0.45,1.37,4.93,99.4,0.45,0.45
12,"Mass balance (all species, %)",100,89.1,94.3,99.4,92.7,92.4
