,0,1,2
0,"Retrieved November 29, 2016 from https://www.atsdr.cdc.gov/csem/csem.","Koh,C.-H.,Khim,J.S.,Kannan,K.,Villeneuve,D.L.,Senthilkumar,K.,Giesy.J.P.,2o0",
1,asp?csem=13&po=11,"Polychlorinated dibenzo-p-dioxins(PCDDs),dibenzofurans(PCDFs),bipheny",
2,"Adeyeye, S.A.O., Oyewole, O.B., Obadina, A.O., Omemu, A.M., 2015. Influence of","(PCBs), and polycyclic aromatic hydrocarbons (PAHs) and 2,3,7,8-TCDD",
3,smoking method on quality of traditional smoked bonga shad(Ethmalosa,"equivalents (TEQs in sediment from the Hyeongsan River,Korea.Environ",
4,"frimbriata) fish from lagos state, Nigeria. Afr. J. Food Sci. 9 (4), 59-64.","Pollut. 132, 489-501.","Pollut. 132, 489-501."
5,"Agbo, A.D., 2015. Bridging the Fish Demand, Supply Gap in Nigeria. . Retrieved","Lee, B., Vu, V.T., 2010. Sources, distribution and toxicity of polyaromatic",
6,"August 20,2016 from http//www.dailytrust.com.ng/daily/agriculture/54661-","hydrocarbons(PAHsin particulate matter.InVanda Villanyi (Ed.),Air",
7,bridging-the-fish-demand-supply-gap-in-nigeria#BIShOu3A8pc11e93.99.,"Pollution. InTech., pp. 99-122 ISBN: 978-953-307-143-5.",
8,"Alomirah, H.,Al-Zenki, S.,AI-Hooti,S.,Zaghloul, S.,Sawaya,W.,Ahmed,N.","Li,G.,Lang,Y.,Gao,M.,Yang,W.,Peng,P.,Wang,X.,2014.Carcinogenic and",
9,"Kurunthachalam, K., 2011. Concentrations and dietary exposure to polycyclic",mutagenic potencies for different PAHs sources in coastal sediments of,
10,"aromatic hydrocarbons(PAHs.Food Control 22,2028-2035","Shandong Peninsula. Mar. Pollut. Bull. 84, 418-423.",
11,"Bandowe, B.M., Bigalke, M., Boamah, L., Nyarko, E., Saalia, F.K., Wilcke, W., 2014.","Maliszewska-Kordybach, B., 1999. Sources, concentrations,fate and effects of",
12,Polycyclic aromatic compounds (PAHs and oxygenated PAHs) and trace metals,polycyclic aromatic hydrocarbons (PAHs) in the environment. Part A: PAHs,
13,in fish species from Ghana (West Africa): bioaccumulation and health risk,"Air.Pol.J.Environ.Stud.8(3),131-136.","Air.Pol.J.Environ.Stud.8(3),131-136."
14,"assessment. Environ. Int. 65, 135-146.","Muyela,B.,Shitandi,A.,Ngure,R.2012.Determination of benzo[apyrene levels i",
15,"Barranco,A.,Alonso-Salces,R.M.,Crespo,I.,Burreta,L.A.,Gallo,B.,Vicente,F.,2004","smoked and oil fried Lates niloticus.Int.Food Res.J.194,1595-1600",
16,Polycyclic aromatic hydrocarbon content in commercial Spanish fatty foods. J.,"Nisbet, I., LaGoy, P., 1992. Toxic equivalency factors (TEFs) for polycyclic aromat",
17,"Food Prot. 67, 2786-2791.","hydrocarbons (PAHs). Regul. Toxicol. Pharm.16, 290-300.",
18,"Benson, N.U., Essien, J.P.,2009.Petroleum hydrocarbons contamination of","Olatunji,O.S.,Fatoki,O.S.,Ximba,B.J.,Opeolu,B.O.,2014.Polycyclic aromatic",
19,sediments and accumulation in Tympanotonus fuscatus var radula from the Qua,hydrocarbons(PAHsin edible oil: temperature effect on recovery from bas,
20,"Iboe Mangrove Ecosystem, Nigeria. Curr. Sci. 96 (2), 238244.","hydrolysis product and health risk factor.Food Public Health 4(2,23-30",
21,"Benson,N.U.,Olufunke,A.I.,2011.Assessment of contamination by organochlorine","Olatunji, O., Fatoki, O., Opeolu, B., Ximba, B., 2015. Benzo[a]pyrene and benzo[k",
22,pesticides in Solanum lycopersicum L. and Capsicum annuum L.: a market survey,fluoranthene in some processed fish and fish products.Int.J.Environ.Res.Publ,
23,"in Nigeria. Afr. J. Environ. Sci. Technol. 5 (6), 437-442.","Health 12 (1), 940-951. doi:http://dx.doi.org/10.3390/ijerph120100940.",
24,"Benson, N.U., Essien, J.P., Asuquo, F.E., Eritobor, A.L., 2014. Occurrence and","Oluseyi, T., Olayinka, K., Alo, B., Smith, R., 2011. Comparison of extraction and cleal",
25,distribution of polycyclic aromatic hydrocarbons in surface microlayer and,up techniques for the determination of polycyclic aromatic hydrocarbons in,
26,"subsurface seawater of Lagos Lagoon,Nigeria.Environ.Monit.Assess.186(9","contaminated soil samples.Afr.J.Environ.Sci.Technol.5(7),482-493.",
27,5519-5529. doi:http://dx.doi.org/10.1007/s10661-014-3800-z.,"Ravindra, K., Sokhia, R., Van Grieken, R., 2008. Atmospheric polycyclic aromatic",
28,"iecierska,M.,Obiedzinski,M.2007.Canned fish products contamination by","hydrocarbons: source attribution, emission factors and regulation.Atmos.",
29,"polycyclic aromatic hydrocarbons.Acta Sci.Pol.Technol.Aliment.62,19-28","Environ.4213,2895-2921.","Environ.4213,2895-2921."
30,"Collins, J., Brown, J., Alexeeff, G., Salmon, A., 1998. Potency equivalency factors for","Reinik, M., Tamme, T., Roasto, M., Juhkam, K., Tenno, T., Kiis, A., 2007. Polycyclic",
31,some polycyclic aromatic hydrocarbons and polycyclic aromatic hydrocarbon,aromatic hydrocarbon (PAHs in meat products and estimated intake by,
32,"derivatives. Regul. Toxicol. Pharm. 28, 4554.","children and the general population in Estonia. Food Addit. Contam. 24, 429",
33,"Ding,C.,Ni,H.G.,Zeng,H.,2012.Parent and halogenated polycyclic aromatic",,437.
34,hydrocarbons in rice and implications for human health in China.Environ,"Rogula-Koztowska, W., Kozielska, B., Klejnowski, K., 2013. Concentration, origin an",
35,"Pollut.168,80-86.",health hazard from fine particle-Bound PAH at three characteristic sites in,
36,"Drabova, L., Pulkrabova, J., Kalachova, K., Hradecky, J., Suchanova, M., Tomaniova","southern Poland. Bull. Environ. Contam. Toxicol. 91, 349355. doi:http://dx.dc",
37,"M.,Kocourekand,V.,Hajslova,J.2010.Novel approaches to determination of",org/10.1007/s00128-013-1060-1.,org/10.1007/s00128-013-1060-1.
38,"PAHs and halogenated pops in canned fish. Czech J. Food Sci. 29 (5), 498-507.","Shukla, K., Sharma, S., Singh, N., Singh, V., Bisht, S., Kumar, V., 2013.",
