,0,1,2,3,4,5,6
0,,,Surface area:,Surface area:,Water,,Serving
1,,,volume ratio,mass ratio,content,Fat conent,mass
2,,Food,cm-1),(cm2/g),g/100 g,g/100 g},(g)
3,Beans,,1.8,1.5,63.3b (0.2),2.8(0.4),51
4,Carrot,,6.0,4.3,84.5(1.0),2.4 (0.4),50
5,Tomato,,6.0,4.6,88.4gh (0.5),2.8(0.1),48
6,Celery,,6.0,4.7,88.4gh (0.2),2.8 (0.2),53
7,Cucumber,Cucumber,6.0,4.9,89.7h(0.1),2.5 (0.5),48
8,"Potato,boiled","Potato,boiled",6.0,5.0,78.1(0.6),2.4 (0.1),55
9,Zucchini (courgette),Zucchini (courgette),6.0,5.4,89.6h (0.6),2.6(0.2),48
10,Mushroom,Mushroom,6.0,10.0,84.8 (0.4),5.4de (0.5),49
11,Capsicum,Capsicum,6.2,6.2,87.7 (0.5),3.0ab(0.5),50
12,"Corn,sweet","Corn,sweet",9.3,7.6,70.4(0.6,4.7cd (0.2),52
13,"Rice,white, boiled","Rice,white, boiled",19.0,14.3,63.11.1),5.1cd (0.5),68
14,"Pasta,boiled","Pasta,boiled",22.6,13.9,59.0(0.3),4.5bc(0.4),63
15,Cabbage,,22.6,19.7,83.5e(0.8),6.7ef(1.5,61
16,Lettuce,,43.7,16.5,85.6 (0.6),8.0f (0.7),58
