,0,1,2,3,4,5,6,7
0,Fish,Weight,Moisture Lipid,Moisture Lipid,EPA,DHA,W-3,W-6
1,,g,%,%,g/kg,g/kg,g/kg,g/kg
2,Bream 3a,38060,780.9,1.0+0.48,1.2,1.5,3.2,1.1
3,Carp (5),420+80,780.6,1.4+0.27,1.0,0.7,2.0,1.8
4,Chub(5),30052,78+0.7,1.3+0.36,0.9,0.8,2.1,1.2
5,rucian carp 6 180+32,rucian carp 6 180+32,791.1,1.5+0.28,0.9,0.6,1.9,1.4
6,Ide (4),14025,790.9,1.60.47,1.5,0.8,2.7,1.9
7,Nase (5),30046,801.3,1.30.46,0.8,1.2,2.3,1.5
8,Pike-perch (4),200+21,780.8,0.6+0.21,0.5,0.8,1.5,0.8
9,Sheatfish (3),45095,80+1.2,3.5+0.65,2.8,4.2,8.4,4.4
