,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Fatty acid,Padek,Padek,Padek,Padek,Cricket,Swamp,Big apple,Small apple,Golden apple,Snakehead,Walking,Freshwater,Chinese
1,,village,Champasak,village,Savanakhet,,eel,snail,snail,snail,murrell,catfish,crab,edible frog
2,,village,market,village,market,,,,,,,,,
3,C14:0,2.4  0.7,3.61.9,3.92.0,2.70.7,1.3 0.3,2.3  0.9,3.5  0.3,2.00.2,1.80.2,0.71.0,1.9 0.3,1.4  0.3,1.40.2
4,C16:0,28.1 3.2,30.2 2.4,28.81.1,28.01.7,25.7 1.8,24.53.1,19.91.0,19.51.7,17.81.0,25.3  2.5,28.0 1.0,21.61.6,21.61.8
5,C16:1,5.5 4.2,6.2 4.2,5.64.4,3.9 1.4,1.5 0.1,10.3  2.8,0.00.0,9.7  1.6,1.8 0.6,2.01.1,5.10.1,2.91.1,2.30.3
6,C18:0,7.11.5,7.42.5,7.00.7,7.70.7,8.4 0.4,10.3  2.8,7.8 0.5,9.7  1.6,8.10.8,13.91.5,10.61.0,9.30.9,11.2 0.2
7,"C181,n9",23.6  7.1,30.2 7.6,22.67.8,27.3  0.3,26.7  2.3,20.7  6.2,4.00.1,7.9 5.3,4.6  0.6,14.37.1,25.8  1.8,16.02.5,15.42.0
8,"C181,n7",3.01.7,2.00.5,3.32.0,2.80.5,0.00.0,4.31.2,2.00.1,2.40.0,2.10.3,4.3 0.4,4.00.3,1.70.4,3.70.3
9,"C18:2,n6",16.55.1,15.28.3,15.14.4,15.11.3,26.6  2.7,8.6  5.5,9.90.5,7.21.2,7.60.7,5.01.6,8.00.1,15.2  2.6,9.2 1.2
10,"C183,n3",4.6 3.9,2.4 0.4,4.6  0.7,3.3 0.9,9.02.0,2.5  1.9,5.0 1.2,3.20.1,3.6  0.5,1.60.0,4.6  0.2,4.9  0.5,2.3  0.4
11,"C18:4,n3",nd,nd,nd,nd,nd,nd,6.60.4,8.62.6,6.60.6,1.00.0,1.10.0,1.00.0,1.80.0
12,"C20:2,n6",nd,nd,nd,nd,nd,1.20.0,2.6 0.2,3.90.8,3.0  0.4,nd,1.90.0,nd,1.90.0
13,"C20:4,n6",1.90.3,1.80.0,2.7  0.4,3.10.6,nd,8.5 5.5,10.80.6,13.6  4.0,11.20.8,11.53.9,5.01.2,7.21.7,10.8 0.8
14,"C20:5,n3",nd,1.80.0,nd,nd,nd,nd,nd,2.00.6,1.60.2,nd,2.0  0.4,2.4 0.5,1.70.4
15,"C22:5,n3",nd,nd,nd,1.00.0,nd,2.20.4,nd,nd,nd,1.90.4,nd,nd,1.70.1
16,"C22:6,n3",1.70.0,1.20.0,2.50.2,2.30.5,nd,4.3  1.9,nd,2.20.0,1.70.0,8.53.9,1.50.6,nd,3.50.4
17,sat,37.6  4.6,41.2  6.8,39.72.9,38.32.9,35.4  2.3,36.3 1.7,31.21.5,30.7 1.2,27.7 0.7,39.6 1.7,40.5  2.0,31.8 2.8,34.2  1.8
18,MUFA,32.0  6.8,38.4  2.9,31.52.0,34.0 1.8,28.3  2.3,28.5  6.1,5.41.3,10.78.0,7.91.7,20.6  7.8,34.9  1.6,20.6  3.4,21.52.0
19,PUFA,24.25.9,19.25.9,24.84.5,24.11.0,35.6 4.6,24.63.3,25.71.0,26.82.0,33.50.9,27.85.5,22.21.6,29.75.1,28.6  1.8
20,n3,5.84.5,3.4  1.3,7.10.7,5.9 1.8,9.0 2.0,7.51.3,5.01.2,6.0 2.4,11.7 0.8,11.23.2,9.10.4,7.31.0,8.61.1
21,n6,18.5 4.9,15.87.2,17.84.3,18.21.8,26.6  2.7,17.0 2.5,20.7  0.2,20.8  3.8,21.81.7,16.6 2.4,13.01.4,22.4  4.2,20.0  0.8
22,n3/n6,0.3 0.3,0.30.3,0.40.1,0.30.1,0.3 0.0,10.6  8.3,0.20.1,0.30.1,0.50.1,0.70.1,0.70.1,0.30.0,0.40.0
23,Not identified,6.14.1,1.22.1,4.0  3.8,3.6  1.5,0.80.8,10.6  8.3,37.7 2.6,31.85.3,30.9 2.4,11.94.5,2.4  2.3,17.98.5,15.8  4.6
