,0,1,2,3,4,5,6
0,Sample,Type,Origin,Flesh color,Fruit type,Flesh texture,Fruit maturity
1,Armking,Improved,United States,Yellow,Nectarine,Hard-melting,Late June
2,GoldenBaby 6,Improved,United States,Yellow,Peach,Non-melting,Late July
3,Chengxiang,Improved,China,Yellow,Peach,Soft-melting,Late June
4,Cheonhong,Improved,South Korea,Yellow,Nectarine,Soft-melting,Early July
5,Chiyuanmi,Improved,China,White,Peach,Soft-melting,Middle August
6,Fairlane,Improved,United States,Yellow,Nectarine,Hard-melting,Late August
7,Fantasia,Improved,United States,Yellow,Nectarine,Hard-melting,Late July
8,Fenghuang,Improved,China,Yellow,Peach,Non-melting,Middle July
9,Guatao,Landrace,China,Yellow,Peach,Hard-melting,Late August
10,Harko,Improved,Canada,Yellow,Nectarine,Soft-melting,Middle July
11,Huyou 3,Improved,China,Yellow,Nectarine,Hard-melting,Middle June
12,Huangyan,Landrace,China,Yellow,Peach,Non-melting,Middle August
13,Huolianjindan,Landrace,China,Yellow,Peach,Non-melting,Middle August
14,Jizhuibai,Landrace,China,White,Peach,Hard-melting,Early July
15,Jietubai,Improved,China,White,Peach,Hard-melting,Late July
16,Kanto 5,Improved,Japan,Yellow,Peach,Hard-melting,Late July
17,Kashihuangrouliguang,Landrace,China,Yellow,Nectarine,Hard-melting,Middle July
18,Maria Emilia,Improved,Italy,Yellow,Nectarine,Hard-melting, Late June
19,Myojo,Improved,Japan,Yellow,Peach,Non-melting,Late July
20,NJC83,Improved,United States,Yellow,Peach,Non-melting,Middle July
21,Okitsu,Improved,Japan,Yellow,Nectarine,Hard-melting,Late July
22,Pingdingyoupantao,Improved,China,Yellow,Flat peach,Hard-melting,Early August
23,Ruiguang 18,Improved,China,Yellow,Nectarine,Hard-melting,Early July
24,Ruiguang 28,Improved,China,Yellow,Nectarine,Non-melting,Late June
25,Rumiana,Improved,Bulgaria,Yellow,Peach,Non-melting,Late July
26,Shuguang,Improved,China,Yellow,Nectarine,Hard-melting,Early June
27,Sunblaze,Improved,France,Yellow,Nectarine,Hard-melting,Late June
28,Troubadour,Improved,France,Yellow,Nectarine,Hard-melting,Late July
29,Venus,Improved,Italy,Yellow,Nectarine,Hard-melting,Middle August
30,Yuhualu,Improved,China,White,Peach,Soft-melting,Early August
31,Zaohuangguan,Improved,China,Yellow,Peach,Hard-melting,Late June
32,Zaokuimi,Improved,China,White,Flat peach,Soft-melting, Late June
33,Zhaoshuhuanggan,Landrace,China,Yellow,Peach,Hard-melting,Middle July
34,Zhongyou 8,Improved,China,Yellow,Nectarine,Hard-melting,Late July
35,Zhongyoupan 2,Improved,China,Yellow,Flat peach,Hard-melting,Early July
