,0,1,2,3,4,5,6,7
0,Amino acid,Free amino acids (mg/g),Free amino acids (mg/g),,,Free amino acid degradation after alkalization (%),Free amino acid degradation after alkalization (%),Free amino acid degradation after alkalization (%)
1,,Non-alkalized,Cocoa powder,Cocoa powder with,Cocoa powder,Cocoa powder,Cocoa powder,Cocoa powder
2,,cocoa powder,with light degree,heavy degree of,with the,with light,with heavy,with the
3,,,of alkalization,alkalization,addition,degree of,degree of,addition of
4,,,,,of glucose,alkalizationa,alkalizationb,glucosec
5,Ala,0.4790.030,0.2310.010,0.0410.003,0.0830.007,51.892.356,91.368.124,82.62  5.324
6,Tyr,0.410.025,0.3010.012,0.0080.001,0.1820.012,26.62  1.256,97.877.423,55.554.237
7,Val,0.2190.015,0.1560.012,0.0210.001,0.0390.002,28.96  1.452,90.46.124,81.81  7.245
8,Phe,0.2790.021,0.1030.010,7.11E-053.21E-06,0.0900.005,63.224.258,99.975.427,67.67  5.247
9,Ile,0.1350.010,0.0810.004,0.224 0.014,0.0090.001,40.192.356,,93.57  7.314
10,Leu,0.3480.015,0.1680.012,0.0140.001,0.0370.002,51.65  3.245,96.006.248,89.37  7.214
11,His,0.0150.001,0.0020.0001,0.0250.001,0.0340.002,87.656.524,,
12,Gly,0.1250.010,0.1520.010,0.1620.012,0.1530.012,,,
13,Thr,0.0930.001,0.0360.001,,0.0190.001,61.035.124,100.008.451,79.205.423
14,Arg,0.2710.012,0.0980.004,0.0070.001,0.0340.001,63.724.128,97.357.234,87.595.421
15,Total hydrophobic,1.870 0.098,1.0400.089,0.3070.021,0.4400.021,44.39  3.254,83.53  5.238,76.47 5.428
16,amino acids,,,,,,,
17,Asp,0.4110.032,0.3840.024,0.2430.012,0.2660.014,6.5400.421,40.972.457,35.372.457
18,Glu,0.1200.010,0.1390.011,0.1050.010,0.1470.012,,11.941.024,
19,Ser,0.0730.001,0.0350.002,0.0140.001,0.0270.001,52.154.245,80.694.457,62.674.587
20,Cys-s,0.0380.002,0.00010.00001,4.92E-062.13E-07,0.0290.002,99.727.241,99.98  5.248,22.721.487
21,Met,0.0010.0001,0.0050.001,0.0020.0001,0.0060.0009,,,
22,Lys,0.1510.010,0.0500.002,0.0080.001,0.0340.002,66.764.567,94.768.237,77.686.521
23,Pro,0.1870.013,0.1270.012,0.0250.001,0.0490.003,32.082.385,86.55  5.348,73.456.439
24,Total amino acids,3.3550.247,2.067 0.126,0.9010.037,1.2390.128,38.372.587,73.146.128,63.055.236
