,0,1,2,3
0,Retention time(min),maxnm,%111/11,Species
1,10.93,"417,440,468",77,"Db,Dc"
2,12.80,"416,439,468",95,"Db,Dc,Dp"
3,14.72,"412,435,463",96,"Db,Dc"
4,16.53,"413,436,464",83,Da
5,17.44,"414,436,464",96,"Db,Dc,Dp"
6,23.47,"422sh,445,472",62,De
7,24.57,"422sh,446,473",64,DaDp
8,26.51aa,"392sh,415sh,429.1,453.3",80,Db
9,26.51b,"393sh.418sh.429.2,453.4",67,Db
10,"28,01","340,424sh,444,469",,De
11,29.21,"339,428sh,447.469",9,Da
12,29.98,"423,446,473",50,Da
13,31.70,"409,431,454",53,"Db,Dp"
14,31.97,"403,427,453",3,Db
