,0,1,2
0,Sample,Name,Country of origin
1,1,Bio Matcha Genmaicha Enishi,Japan
2,2,Tamaryokucha,Japan
3,3,Japan Sincha Iwai,Japan
4,4,Sencha Sky Dragon,Japan
5,5,Sencha Satsuma,Japan
6,6,Sencha Natsu,Japan
7,7,Sencha Miyazaki,Japan
8,8,Genmaicha Musashi,Japan
9,9,Bancha kagoshima Haru,Japan
10,10,Bancha Arashiyama,Japan
11,11,Bio Sencha Genji,Japan
12,12,Bio kabusecha Baisen,Japan
13,13,Bio Gyokuro Ataka,Japan
14,14,Woojeon,Korea
15,15,Sejak,Korea
16,16,Sejak Black Rise,Korea
17,17,Joongjak,Korea
18,18,Hyunmicha Garucha,Korea
19,19,Hyunmicha,Korea
20,20,Daejak,Korea
21,21,Green Pu-Erh,China
22,22,Yunnan Green,China
23,23,White Monkey,China
24,24,Silver Sprout,China
25,25,Phoenix Eyes,China
26,26,Lung Ching,China
27,27,Jade Needle,China
28,28,Gunpowder Temple of Heaven,China
29,29,Green Snail,China
30,30,Formosa Gunpowder,China
31,31,Fog Green,China
32,32,Dongzhai Snow Dragon,China
33,33,China Sencha,China
34,34,Chun Mee,China
35,35,China Gunpowder,China
36,36,En Shi Yu Lu,China
37,37,Bio China Special Gunpowder,China
