,0,1,2,3
0,Analytical criteria,MeanSDb,Min,Max
1,Water (%),65.31.52,60.3,69.3
2,Protein (%,13.90.82,11.4,16.9
3,10-HDA(%,2.3 0.34,1.4,3.7
4,13C/12C (%),25.180.86,27.64,22.40
5,15N/14N (%),2.361.53,-1.58,6.48
6,Total amino acids (mg/g,6.80.8,3.4,9.5
7,Proline(mg/g),2.680.41,1.45,4.73
8,Lysine(mg/g),2.200.40,0.55,3.75
9,Glutamic acid (mg/g),0.480.10,0.09,0.83
10,Arginine(mg/g),0.420.08,0.11,0.81
11,Cystine(mg/g),0.320.30,0.13,1.03
12,Aspartic acid (mg/g,0.200.04,0.03,0.37
13,Total sugars (%),13.11.7,7.9,17.9
14,Fructose(%),4.90.9,2.3,7.6
15,Glucose(%),5.50.8,2.9,8.1
16,Sucrose(%),0.5 0.4,n.d.e,1.8
17,Erlose (%),0.10.1,n.d.,0.4
18,Maltose (%),0.3 0.2,n.d.,1.0
19,Maltotriose (%),0.020.03,n.d.,0.2
20,Galactose(%,0.20.1,n.d.,0.3
21,Trehalose(%),0.10.1,n.d.,0.5
22,Gluconic acid (%),2.1  0.4,0.7,3.2
