,0,1,2,3,4,5,6
0,Species,Hg in fresh,Hg in fried,Hg intake (g) with,Hg intake (mg) with,Estimated daily Hg intake (g,
1,,mushrooms,mushrooms,100 g  1 fried,100 g  7 fried,kg-1 bm) by adult (100 g  1);,bm) by adult (100 g  7); PTWI for
2,,,,mushrooms,mushrooms,RfD for Hg is 0.3 g kg~1 bm,inorganic Hg is 4g kg-1 bm
3,B. calopus,190,350,35,245,0.58,4.1
4,B.bicolor,230,540,54,378,0.90,6.3
5,B.bicolor,160,610,61,427,1.0,7.1
6,B. flammans,190,420,42,294,0.70,4.9
7,Xerocomus sp.,750,1400,140,980,2.3,16.3
8,R. extremiorientalis,260,750,75,525,1.2,8.7
9,L. extremiorientale,430,1200,120,840,2.0,14
10,B. obsclereumbrinus,46,2200,220,1540,3.7,25.7
11,B. speciosus,140,330,33,231,0.55,3.8
12,R. sinicus,300,1500,150,1050,2.5,17.5
