,0,1,2,3,4,5,6,7,8
0,,,,Source,Energy,Prota,Fat,CHO,Iron
1,,Biologic Name,Freqb,"Code""",kcal/100g,g/100g,g/100g,g/100g),(mg/100
2,"Freshraw,white",Zea mays,2195,4,207,5.9,3.1,46.8,1.3
3,"Fresh, roasted, white",Zea mays,2055,4,246,7.9,4.9,52.0,1.5
4,"Mature, dry, white (whole,",,,,,,,,
5,"cracked,or ground",Zea mays,12204,4,355,8.5,4.5,73.0,2.4
6,"Mature, boiled, white",Zea mays,82,4,120,2.5,1.7,24.5,0.8
7,"Mature,dryyellow",,,,,,3.9,73.7,2.4
8,whole or ground,Zea mays,972,1b,355,9.2,3.9,73.7,2.4
9,"Marure,boiled,yellow",Zea mays,6,1c,118,3.1,1.3,24.6,0.8
10,Fermonted porridge,,26,4,42,1.0,0.2,8.9,0.3
11,Other rains:,,,,,,,71.6,1.9
12,Milletburushdry,Pennisetum typhoides,346,2,341,10.4,4.0,71.6,1.9
13,"Millet, fingerdry",Elcusinc coracana,146,2,329,7.4,1.3,77.7,4.0
14,"Rice, white, dry, unenr.",Oryza sativa,700,ib,363,6.7,0.4,80.4,0.8
15,Sorghum flour,Sorghum spp,773,1b,332,11.0,3.3,73.0,4.4
16,"Wheat flour, white, unenr.",Triticum aestivum,330,1b,364,10.5,1.0,76.1,0.8
17,,T.vulgaris),,,,,,,
18,Legumes and nuts:,,,,,,,,
19,"Kidncy beans,mature,dry",Phascolus vulgaris,5127,4,327,19.4,1.6,60.4,6.4
20,"Kidney beans,mature,boiled",Phaseolus vulgaris,149,4b,110,6.5,0.5,20.5,2.1
21,Kidncy beansfreshraw,Phascolus vulgaris,681,4,166,9.2,0.7,31.5,3.3
22,"Cowpeasmaturt,dry",Vigna unguiculata,94,1b,343,22.8,1.5,61.7,5.8
23,"Cowpeas,fresh,raw",Vigna unguiculata,13,1b,127,9.0,0.8,21.8,1.1
24,,(catjang),,,,,,63.0,
25,"Pigeon pcas,mature,dry",Cajanus cajan,86,4b,341,19.2,2.1,63.0,4.8
26,"Pigeon peas,fresh,raw",Cajanus cajan,204,4,148,8.3,0.9,27.4,1.7
27,"Grecngram,mature, dry",Vigna radiata,16,Ib,340,24.2,1.3,60.3,7.7
28,,(Phaseolus aureus),,,,,,,
29,"Soybean, matre, dry",Glycine max,5,1b,403,34.1,17.7,33.5,8.4
30,"Macadamia nut,dried",,,,,,,,
31,queen nut),Macadamia spp.,25,1,702,8.3,73.7,13.7,2.4
32,Vegetables:,,,,,,,,
33,"Cocoyam,raw taro",Colocasia esculenta,419,4b,121,1.5,0.3,28.4,0.6'
34,"Cocoyarn, cooked (taro",Colocasia esculenta,93,4,161,2.0,0.4,37.7,0.8*
35,"Cassava,raw flesh only",Manihot esculenta,663,2,149,1.2,0.2,35.7,4.5*
