,0,1,2,3,4,5,6,7,8
0,Plant variety,Plant part,Compound,,,,,,
1,,,3-CQA,5-CQAb,4-CQAb.c.d,"4,5-diCQAb.c.d","3,5-diCQAb.c","3,4-diCQAb.c.e.f",Sum
2,Yulmi,Leaves,3.110.10,90.53  0.45,7.310.21,74.06  0.39,180.6  0.44,20.11  0.04,375.7
3,,Petiole,0.87  0.06,27.39  0.17,1.14  0.05,12.12  0.44,27.03  0.06,1.47  0.02,70.02
4,,Stem,1.09  0.04,78.45  0.60,2.31  0.05,22.69  0.06,94.86  0.07,4.72  0.06,204.1
5,Borami,Flower,2.79  0.02,32.86  0.33,2.46  0.05,4.09  0.04,72.58  0.37,23.66  0.16,138.4
6,,Leaves,2.70  0.02,51.18  0.08,6.62  0.20,86.46  0.48,84.13  0.34,19.23  0.14,250.3
7,,Petiole,0.22  0.02,8.93  0.06,0.95  0.08,2.10  0.06,2.90  0.07,0.03  0.00,15.13
8,,Stem,0.28  0.04,16.22 0.06,1.30  0.05,1.690.09,7.52  0.09,0.06  0.01,27.07
9,Yeonmi,Leaves,0.41  0.01,83.350.30,4.96  0.04,102.50.19,146.70.11,30.32  0.23,368.3
10,,Petiole,0.780.11,12.84  1.30,0.44  0.06,3.85  0.36,14.21  0.21,0.79  0.09,32.91
11,,Stem,0.57  0.05,29.53  0.09,1.06  0.03,11.200.15,44.53  0.10,2.41  0.08,89.30
