,0,1,2,3,4,5,6,7,8
0,,Model 1,Model 1,,Model 2,,,Model 3,
1,,Class 1,Class 1,Class 2,Class 1,Class 2,Class 2,Class 1,Class 2
2,LVs,6,,,3,,,9,
3,Sensitivity (Cal),1.00,,0.98,1.00,0.96,,1.00,1.00
4,Sensitivity (Pred),0.94,,1.00,1.00,1.00,,1.00,1.00
5,Specificity (Cal),0.98,,1.00,0.96,1.00,,1.00,1.00
6,Specificity (Pred),1.00,,0.94,1.00,1.00,,1.00,1.00
7,Error (Cal),0.01,,0.01,0.02,0.02,,0.00,0.00
8,Error(Pred),0.01,,0.01,0.00,0.00,,0.00,0.00
9,,,Model 4,Model 4,,,,,
10,,,Class 1,Class 1,Class 2,,Class 3,Class 3,Class 4
11,LVs,,6,,,,,,
12,Sensitivity (Cal),,1.00,,0.96,,1.00,,1.00
13,Sensitivity (Pred),,0.76,,1.00,,0.98,,1.00
14,Specificity (Cal),,0.99,,1.00,,0.99,,1.00
15,Specificity (Pred),,0.99,,0.98,,0.98,,1.00
16,Error (Cal),,0.01,,0.01,,0.01,,0.00
17,Error (Pred),,0.03,,0.01,,0.02,,0.00
