,0,1,2,3,4
0,Scientific name,Common name,FRAP value (mM),Scavenging activity(%),Total phenolic content(mg GAE/100 g
1,Maipighia punicirolia,Ceri,4.34  0.25c,81.04  0.38ecf,107.0  0.4a
2,Flacourtia rukam,Rokam Manis,2.09  0.13d,78.09  0.39bce,40.0  0.2c
3,Garcinia atroviridis,Asam Gelugor,0.67  0.0gb,86.40  2.20f,29.0  0.2d
4,Psidium guajava,Jambu,0.46  0.13ab,74.62  1.19bec,31.1  0.1d
5,Carissa carandas,Kerandang,0.46  0.10ab,43.57  1.53a,12.0  0.0f
6,Ziziphus mauritiana,Bidara,0.46  0.07ab,74.96  0.44bc,41.0  0.3c
7,Pouteria campechiana,Kuning Telur,0.43  0.09ab,73.32  0.72b,21.0  0.1b
8,Mangifera odorata,Kuini,0.28  0.10a,45.68  11.09a,8.0  0.0e
9,Syzygium malaccense,Jambu Bol,0.22  0.03a,17.01  0.32d,6.0  0.0e
