,0,1,2,3,4,5,6
0,Biomarker Volatile,VIP,Log2Fold Change,Log2Fold Change,,,
1,,Score,,,,,
2,,,T1/,T2/,T3/,T4/,T5/
3,,,TO,TO,TO,TO,TO
4,1-Hexanol,1.16,0.15,0.09,0.67,-1.58,-2.71
5,n-Butyl acetate,1.17,0.09,-0.09,0.32,-1.03,-1.10
6,2-Methylbutyl,1.13,0.24,-0.30,0.48,-0.69,-0.90
7,acetate,,,,,,
8,Butyl butanoate,1.21,0.06,-0.13,-0.82,-1.60,-2.10
9,Hexyl acetate,1.10,0.27,-0.01,-0.10,-1.17,-1.53
10,Butyl 2-,1.05,0.66,-0.11,-1.93,-2.21,-2.40
11,methylbutanoate,,,,,,
12,Hexyl propanoate,1.17,0.25,-0.02,-0.71,-2.41,-3.36
13,Butyl Hexanoate,1.12,0.22,0.16,-0.60,-1.53,-1.64
14,2-Methylhexyl,1.13,0.33,-0.55,2.93,-3.57,-3.95
15,butanoate,,,,,,
16,Hexyl hexanoate,1.09,0.56,-0.08,0.32,-4.34,4.52
17,Styrene,1.18,-0.10,-0.17,-0.35,1.26,-2.86
18,Cis--Farnesene,1.17,0.14,0.45,-1.19,-1.38,1.49
19,a-Farnesene,1.24,0.08,0.24,0.44,0.50,0.62
