,0,1,2,3,4,5,6,7,8,9
0,Fatty acids,,Sweet,Rahash,Halwah,Fried,Tikkan,Hamburger ,Mattahi,Sambosa
1,,,Sambosa,,,Chicken,,,,
2,Myristic,14:0,0.47,0.15,2.4,0.57,2.6,3.7,0.98,1.2
3,Palmitoleic,"16:1,n-7",0.39,0.12,0.43,4.9,2.3,4.8,,
4,Palmitic,16:0,21.2,11.8,14.9,23.4,25.2,29.3,36.1,44.1
5,Y-Linolenic,18:3,0.17,0.1,0.3,0.28,0.21,0.1,0.1,0.12
6,Linoleic,"18:2,n-6",23.0,38.1,38.7,16.41,3.6,2.3,15.1,10.0
7,a-Linolenic,18:3,0.34,0.38,2.5,1.1,1.7,0.87,0.75,0.37
8,Oleic,"18:1,n-9",47.3,40.3,32.5,33.6,35.2,39.9,40.5,37.7
9,Vaccenic,18:1,1.1,0.9,1.3,7.8,2.0,2.3,1.1,1.2
10,Stearic,18:0,5.1,7.0,5.9,9.5,24.4,15.5,4.1,4.6
11,Arachidonic,"20:4,n-6",-,-,,0.77,0.79,0.26,-,
12,Others,,0.94,1.2,1.2,1.7,1.9,0.95,1.2,0.81
