,0,1,2,3,4,5,6,7,8
0,Sample,Protein,,,,Fat,,Fiber,
1,,Analyzed,,,Label,Analyzed,Label,Analyzed,Label
2,,Dumas,Kjeldahl,Kjeldahl,,,,,
3,F1,8.0  0.2,3.7  1.0,3.7  1.0,7.5,1.8  0.1,2.95,0.6  0.1,1.5
4,F2,6.2  0.9,3.4  0.2,3.4  0.2,6.1,11.9  0.2,12.15,0.5,7.9
5,F4,5.0  0.0,2.2  0.1,2.2  0.1,3.8,2.5  0.1,3.80,1.4  0.3,1.3
6,F4, 0.0,1.8,0.3,3.8, 0.0,2.53,NQ,0
7,F5,3.8  0.0,2.7  0.0,2.7  0.0,3.9,1.40.1,3.90,NQ,0
8,F6,4.1  0.0,2.0  0.1,2.0  0.1,4.0,3.2  0.0,3.90,1.0  0.1,1.5
9,F7,5.0  0.0,3.5  0.7,3.5  0.7,5.6,2.3 0.1,3.93,NQ,0
10,F9, 0.1,0.1,0.1,6.1,3.5  0.6,6.20,NQ,0
11,F9,7.3  0.1,3.8  0.1,3.8  0.1,8.1,2.9  0.2,4.30,0.2,1.5
12,F10,6.6  0.0,3.2  0.5,3.2  0.5,6.8,1.9  0.1,2.50,NQ,0
