,0,1,2,3,4,5,6,7,8,9,10
0,,CTe,,,MTf,,,,Sign.k,Sign.k,
1,,IMg,LMh,PMi,IMg,LMh,PMi,SEMi,DT,M,DT*M
2,Fatty acid composition,Fatty acid composition,Fatty acid composition,,,,,,,,
3,n,12,12,12,12,12,12,,,,
4,C10:0,0.11,0.12,0.12,0.11,0.14,0.13,0.02,*,***,ns
5,C12:0,0.20,0.19,0.19,0.13,0.14,0.13,0.06,***,ns,ns
6,C14:0,2.14,2.47,2.25,1.83,2.27,1.99,0.39,**,**,ns
7,C16:0,21.1,23.5,22.7,22.8,25.0,24.8,1.24,***,***,ns
8,C16:1,2.38,2.68,2.37,1.94,2.18,1.95,0.29,***,**,ns
9,C17:0,1.50,1.77,1.62,1.37,1.55,1.46,0.27,**,*,ns
10,C17:1,1.26,1.27,1.16,0.82,0.83,0.79,0.24,***,ns,ns
11,C18:0,12.4,13.2,13.6,11.6,11.3,12.0,0.89,***,**,ns
12,C18:1,39.2,41.9,40.0,34.9,38.6,36.8,2.43,***,***,ns
13,C18:2n6,12.5,8.14,10.3,10.0,7.19,8.96,2.13,**,***,ns
14,C18:3n3,0.42,0.36,0.41,0.37,0.35,0.38,0.07,ns,ns,ns
15,CLA',0.27,0.27,0.25,0.29,0.29,0.27,0.10,ns,ns,ns
16,C20:1,0.08,0.11,0.11,0.07,0.11,0.09,0.03,ns,***,ns
17,C20:4n6,4.41,2.65,3.30,5.68,3.36,4.14,1.01,***,***,ns
18,C20:5n3,0.24,0.17,0.19,1.49,1.29,1.37,0.42,***,ns,ns
19,C22:4n6,0.54,0.33,0.40,0.21,0.14,0.16,0.11,***,***,ns
20,C22:5n3,0.75,0.43,0.53,1.05,0.63,0.78,0.13,***,***,ns
21,C22:6n3,0.39a,0.25a,0.26a,5.12c,3.35b,3.62b,0.60,***,***,***
22,n3,1.82a,1.23a,1.42a,8.13c,5.71b,6.24b,1.00,***,***,**
23,n6,17.5,11.1,14.0,15.9,10.7,13.3,3.09,ns,***,ns
24,SFA,37.5,41.4,40.6,37.9,41.5,40.6,1.65,ns,***,ns
25,MUFA,42.9,45.9,43.7,37.7,41.7,39.6,2.79,***,***,ns
26,PUFA,19.6,12.7,15.8,24.4,16.8,19.8,3.68,***,***,ns
27,Ratios,,,,,,,,,,
28,PUFA/SFA,0.53,0.31,0.39,0.65,0.41,0.49,0.11,***,***,ns
29,PUFA/SFA2,0.79,0.46,0.59,0.94,0.57,0.70,0.17,***,***,ns
30,n6/n3,9.59,9.01,9.79,2.02,1.87,2.15,0.98,***,ns,ns
31,Fat %,1.63,2.35,1.95,1.73,2.62,1.97,0.51,ns,***,ns
