,0,1,2,3,4,5,6
0,,,"Mean recoveryinter-day precision,RSD,n=5%","Mean recoveryinter-day precision,RSD,n=5%","Mean recoveryinter-day precision,RSD,n=5%",,
1,,water,water,water,water,water,water-
2,FAAs,with 1%,with,with,with,with,methanol
3,,formic,0.5M,0.5M,0.5%,0.1%,"8:2,v/v"
4,,acid,HCI,HSO4,formic,formic,with 0.1%
5,,,,,acid,acid,formic acid
6,Ala,79 (5,77 (9),68(8),81 (11),8015,91 (9)
7,Arg,80 (6),81 (8,71 (6),79(9),83 (9),98 (7)
8,Asn,85 (9),87 (9),58 (8),83 (7),87 (9),104(6
9,Asp,93 (8),92 (8),74 (9),91(8),92 (7),96 (7)
10,Cys,95(6,90 (6),74 (8),87 (6),90 (10),1025)
11,Glu,90 (6),81(10,74 (6),66 (7),97 (8),99 (9)
12,Gln,74 (7),78 (8),54(5),818,78(8),96(7)
13,Gly,81(9),81(9),68 (8),83 (6),83 (9),98 (8)
14,His,94(5),817,79 (8),88 (8),9711,1015
15,Hyp,64 (9),79 (6),80 (8),89 (6),92 (8),97(7
16,Ile,83 (8),79 (6),75 (9),84(7,88 (6),91 (8)
17,Leu,79 (9),74(7,64 (7),76 (6),83 (8),993)
18,Lys,76 (5,62 (8),54 (12),65(10,77(8),91 (8
19,Met,76 (9),71(7,72 (8),757,8110,96 (9)
20,Orn,75(9),72(7,757,68(8),85(9),95(6
21,Phe,94(8,73(12,48(10,715,7511,98(7
22,Pro,89(6),84 (8),76 (8),79(11,88(8,1016)
23,Ser,76(7,80(8,64 (9),82(8,79 (9,94 (6)
24,Thr,80 (6),64(7,75(7),72(7),83(10,965)
25,Trp,76 (9),71(6),70 (6),95(6,75(9,95(8
26,Tyr,81(8,80(7,69 (8),78 (8),88 (7),102(6
27,Val,82 (8),73(7,84(7),757,91(6),98 (7)
