,0,1,2,3,4,5,6
0,Matrices,Linear,Linear equation,R2,LOD,LOQ,Matrix
1,,range,,,,,effect
2,,(ug/kg),,,(ug/,(ug/,(%)
3,,,,,kg),kg),
4,Acetonitrile,5-1000,y=1190.1844,0.9997,0.34,0.85,1
5,,,X+1559.9785,,,,
6,Paddy,5-1000,y=1097.7564,0.9996,0.42,0.94,-7.77
7,water,,x+11.4655,,,,
8,Paddy soil,5-1000,y=1124.9005,0.9998,0.48,1.31,-5.49
9,,,x+586.8769,,,,
10,Rice straw,5-1000,y=1137.7789,0.9997,1.14,2.07,-4.40
11,,,x+1411.2869,,,,
12,Brown rice,5-1000,y=1141.7987,0.9998,0.81,1.58,-4.07
13,,,+1198.2646,,,,
14,Rice husk,5-1000,y=1163.3332,0.9996,0.94,1.92,2.26
15,,,+728.5782,,,,
