,0,1,2,3,4,5,6,7,8
0,Ingredients,,Weight of ingredients per serving,,,,,,
1,,White bread,,Whole meal,,Butter cookies,Butter cookies,Oat cookies 60%,Oat cookies 60%
2,,,,bread 40% whole,bread 40% whole,,,oatmeal,
3,,,,meal flour substitute,meal flour substitute,,,substitute,
4,,g,g/50 g,g,g/50 g,g,g/30 g,g,g/30 g
5,Hard wheat flour,250,28.90,150,17.14,,,,
6,Whole meal flour,,,100,11.43,,,,
7,All purpose flour,,,,,80,13.81,32,5.52
8,Oatmeal,,,,,,,48,8.29
9,Butter,,,,,33.5,5.79,33.5,5.79
10,Shortening,19,2.20,19,2.17,17,2.93,17,2.93
11,Sugar,21,2.43,21,2.40,23,3.97,23,3.97
12,Salt,4,0.47,4,0.46,0.3,0.05,0.3,0.05
13,Water,135,15.60,140,16,,,,
14,Yeast,3.5,0.40,3.5,0.4,,,,
15,Whole milk,,,,,19,3.28,19,3.28
16,Baking powder,,,,,1,0.17,1,0.17
17,Total,432.5,50,437.5,50,173.8,30,173.8,30
18,BEP fortified products,,,,,,,,
19,BEP,6.65,0.77,6.74,0.77,4.36,0.75,4.36,0.75
