,0,1,2,3
0,,Cultivar,Geographical origin,Samples
1,PGI,Guarena (Rubia de la Armuna ecotype),"Monterrubio de la Armuna, Salamanca (Castilla-Leon)",1
2,,,Tardaguila Salamanca (Castilla-Leon),2
3,,,"Villaverde de Guarena, Salamanca (Castilla-Leon)",2
4,,,"Villares de la Reina, Salamanca (Castilla-Leon)",2
5,,,"Palencia de Negrilla, Salamanca (Castilla-Leon)",2
6,,,"Pedrosillo el Ralo, Salamanca (Castilla-Leon)",1
7,,,"La Velles,Salamanca (Castilla-Leon)",2
8,,,"Castellanos de Moriscos, Salamanca (Castilla-Leon)",2
9,,,"Pajares de la Laguna, Salamanca (Castilla-Leon)",2
10,,,"Negrilla de Palencia, Salamanca (Castilla-Leon)",1
11,,,"Cabrerizos, Salamanca (Castilla-Leon)",1
12,,,"Villaverde de Guarena, Salamanca (Castilla-Leon)",1
13,,,"Cabezabellosa de la Calzada, Salamanca (Castilla-Leon)",1
14,Not PGI,Rubia Castellana,Cuenca (Castilla-La Mancha),2
15,,Rubia Castellana,Albacete (Castilla-La Mancha),2
16,,Rubia Castellana,Salamanca (Castilla y Leon),1
17,,Pardina,Valladolid (Castilla y Leon),3
18,,Pardina,Cuenca (Castilla La Mancha),2
19,,Guarena,Albacete (Castilla la Mancha),1
20,,Guarena,Guadalajara (Castilla la Mancha),1
21,,Guarena,Valladolid (Castilla y Leon),1
22,,Guarena,Burgos (Castilla y Leon),1
23,,Crimson Red,Albacete (Castilla la Mancha),1
24,,Du-Puy,Albacete (Castilla la Mancha),1
25,,Eston,Guadalajara (Castilla la Mancha),1
