,0,1,2,3,4,5,6
0,Dry extract,Batch code,B[a]A,CHR,B[b]F,B[a]P,Sum
1,name,,ngg-1,ngg-1,ng g-1,ngg-1,PAH
2,,,,,,,4
3,,,,,,,(ng
4,,,,,,,g-1
5,Ginkgo,0226-2019,<LOD,<LOD,<LOD,<LOD,<
6,,,,,,,LOD
7,Propolis,0333-2019,9.1,23.5,8.37,7.41,48.4
8,Ginkgo,0475-2019,2.4,3.47,1.5,1.01,8.34
9,Hops,0532-2019,2.9,6.11,4.38,3.46,16.8
10,Hops,0553-2019,3.9,7.57,4.44,2.76,18.7
11,Siberian,0623-2019,63.5,134,32.9,12.9,243
12,ginseng,,,,,,
13,Root,,,,,,
14,Hops,0683-2019,16.4,19.7,8.4,5.59,50.1
15,Hops,0684-2019,4.5,14.7,7.58,3.13,29.9
16,Hops,0754-2019,8.9,20.8,10.3,7.48,47.5
17,Hops,0775-2019,4.1,9.26,3.24,2.07,18.7
18,Hops,0776-2019,7.7,14.7,5.26,2.94,30.6
19,Hops,0840-2019,D,D,D,D,D
20,Hops,0861-2019,2.0,4.2,1.7,1.0,9.0
21,Hops,0862-2019,8.2,14.8,6.2,3.8,33.0
22,Propolis,1246-2019,1.3,4.8,1.5,D,7.7
23,Propolis,1255-2019,1.5,8.7,3.6,1.7,15.4
24,Hops,1340-2019,6.8,13.6,6.5,5.6,32.5
25,Siberian,CCT-755,12.7,22.7,7.1,4.8,47.3
26,ginseng-,,,,,,
27,Root,,,,,,
28,Propolis,0614-2019,13.1,10.0,3.6,2.1,28.8
29,Propolis,0756-2019,3.7,13.0,5.2,4.1,26.0
