,0,1,2,3,4,5,6,7,8,9
0,No.,Aroma compounds,Concentration(mg/L,Concentration(mg/L,,,,,,
1,,,1,2,3,4,5,6,7,8
2,40,Phenethyl acetate,0.306,,1.02,1.56,2.01,3.4  0.695,4.97,5.04
3,,, 0.02,, 0.017, 0.024, 0.067,, 0.069, 0.099
4,41,Hexanoic acid,113  1.25,57.1,103  0.507,130  1.32,175  3.9,221  2.54,187  0.701,200  1.41
5,,,, 0.362,,,,,,
6,42,Ethyl 3-phenylpropanoate,2.72,2.63,4.13,5.11,12  0.272,13.9  0.06,20.4,17.2
7,,, 0.139, 0.158, 0.137, 0.121,,, 0.155, 0.062
8,43,2-Phenylethanol,4.84,2.15,3.22,5.13,7.73,13.5  0.12,13.1,17.6  0.03
9,,, 0.017, 0.071, 0.018, 0.022, 0.148,, 0.127,
10,44,Heptanoic acid,0.593,0.246,0.767,1.15  0.01,1.6  0.046,3.16,4.59  0.04,6.84
11,,, 0.022, 0.072, 0.038,,, 0.085,, 0.031
12,45,2-Methoxy-p-cresol,,,0.125,0.2  0.02,0.215,0.279,,
13,,,,, 0.005,, 0.015, 0.052,,
14,46,Phenol,0.879,0.442,0.329,0.447,,0.733  0,0.719,1.07
15,,, 0.012, 0.043, 0.021, 0.014,,, 0.004, 0.058
16,47,4-Ethyl-2-methoxyphenol,0.791,0.448,0.633,1.17,1.79,2.99,3.51,4.14  0.02
17,,, 0.072, 0.02,0.014, 0.012,0.104, 0.078, 0.086,
18,48,p-Cresol,0.474,0.391,0.446,0.645,10.9,1.52,1.75,1.98
19,,, 0.052, 0.024, 0.003, 0.023,0.589, 0.104, 0.052, 0.009
20,49,Methyl palmitate,,,,,3.18,3.18,2.15,1.67
21,,,,,,,0.055, 0.131, 0.039, 0.039
22,50,Ethyl linolenate,1.75,0.597,1.01,0.588,,,,
23,,, 0.013, 0.005, 0.038, 0.041,,,,
