,0,1,2,3,4,5,6,7,8,9,10
0,Analyte,Rice A,Rice B,Rice C,Rice and oat A,Rice and oat B,Multicereals A,Multicereals B,Multicereals B,Corn flour A,Corn flour B
1,Al,13.80.7,1.90.1,13.20.1,7.130.21,16.00.6,17.10.3,2.77,0.91,5.750.46,1.30.1
2,Ba,1.300.07,0.21  0.02a,0.723  0.003,1.88 0.02,0.77  0.04,1.76  0.02,2.34  0.08,2.34  0.08,0.707  0.03,0.350.02
3,Ca,4546337,2873 70,17175742,289119,16425 1378,198,2922  229,2922  229,2586  32,2855 83
4,Cr,<LOD,0.0700.001,0.2570.018,<LOD,0.260.01,0.0810.001,0.065  0.005,0.065  0.005,0.350.01,<LOD
5,Cu,2.7  0.1,1.880.04,1.810.06,3.830.06,1.880.03,1.480.02,2.480.08,2.480.08,1.460.13,0.5930.005
6,Fe,2658,3196,30.8  2.5,41619,30.0  0.8,296  12,386  13,386  13,438  38,287 13
7,K,84864,725 9,93819,1274121,95657,139722,1226 16,1226 16,32,722  6
8,Mg,46331,256  7,50313,45125,468  10,48555,273.9  15,273.9  15,45138,76.2  3.4
9,Mn,16.5  0.8,9.8  0.3,13.50.4,11.70.5,12.7  0.2,14.0  0.3,10.3  0.1,10.3  0.1,1.38  0.05,1.310.03
10,Pb,0.590.05,0.9710.006,0.560.05,4.900.54,0.742  0.002,0.950  0.102,0.994  0.101,0.994  0.101,2.63  0.04,1.060.09
11,Ti,0.660.08,<LOD,1.12  0.06,5.070.24,0.970.02,1.150.01,<LOD,,3.07  0.21,1.11 0.15
12,Zn,49.2  2.5,17014,13.20.8,835,14.4  0.8,64.2  1.7,141  7,141  7,89 5,107 1
