,0,1,2,3,4,5
0,,MI,-tocopherol,-tocopherol,-tocopherol,Total tocopherols
1,Adheffou,5,149  1h,5.70  0.08k,nd,154  1h
2,Barouni,3,71.5  0.7m,4.06  0.09m,nd,75.5  0.8n
3,Barouni,5,72.2  0.2m,15.4  0.1c,nd,87.6  0.3m
4,Boudaoud,3,322  1c,11.9  0.1e,nd,334  1c
5,Boudaoud,5,180  1f,19.3  0.1b,nd,199  1e
6,Chemlali Chouamekh,3,114  1j,7.17  0.05i,0.606  0.013a,121  1k
7,Chemlali Chouamekh,5,289  1d,11.8  0.3f,nd,301  1d
8,Chemlali Sfax,5,146  1h,0.933  0.076,nd,147 1
9,Chetoui,3,197  1e,6.80  0.12i.j,0.150  0.004c,204  1e
10,Chetoui,5,195  1e,3.86  0.02m,0.00ons,199  1e
11,Fougi Gtar,3,390  1a,13.8  0.1d,0.198  0.011d,404  1b
12,Fougi Gtar,5,82.2  0.3l,1.38  0.02,nd,83.6  0.3m
13,Zarrazi Gtar,3,385  1b,21.4  0.1a,nd,407  1a
14,Zarrazi Gtar,5,74.1 0.1m,1.19  0.07n.o,0.136  0.004c,75.4  0.1n
15,Zarrazi Zarzis,3,133  1i,4.71  0.061,nd,1371j
16,Zarrazi Zarzis,5,94.6  0.7b,10.3  0.28,nd,10511
