,0,1,2,3,4
0,,Ecuador,,Thailand,
1,Element,Correlation,p value,Correlation,p value
2,Al,0.38,0.108,0.07,0.799
3,As,0.35,0.140,0.90,<0.001
4,Ba,0.88,<0.001,0.76,0.001
5,Ca,0.60,0.007,0.02,0.933
6,Ce,0.28,0.239,-0.04,0.880
7,Co,0.35,0.141,0.20,0.458
8,Cr,0.44,0.060,0.04,0.873
9,Cs,0.51,0.026,0.90,<0.001
10,Cu,0.19,0.434,0.88,<0.001
11,Fe,0.42,0.074,-0.18,0.496
12,K,0.67,0.002,0.43,0.100
13,Li,0.80,<0.001,-0.19,0.488
14,Mg,0.59,0.007,0.18,0.512
15,Mn,0.71,0.001,0.05,0.841
16,Mo,0.50,0.028,0.08,0.759
17,Na,0.45,0.056,0.09,0.737
18,Nd,0.25,0.311,0.09,0.747
19,Ni,0.46,0.050,-0.24,0.376
20,Rb,0.91,<0.001,0.92,<0.001
21,Se,0.86,<0.001,0.85,<0.001
22,Sr,0.41,0.085,0.23,0.400
23,Y,0.11,0.665,-0.11,0.679
24,Zn,0.15,0.536,0.17,0.526
