,0,1,2,3,4,5
0,,,,Conc (mg/100g)ab,Conc (mg/100g)ab,
1,,,AA,,DHAA,TOTAL
2,FRUITScontinued,,,,,
3,Watermelon,,,,,
4,fresh,8.0+0.0,8.0+0.0,1.70.6,1.70.6,10+1
5,CEREALS,,,,,
6,Cornflakes,,,,,
7,dry,56.64.2,56.64.2,,,57+4
8,dry,65.3+2.1,65.3+2.1,,,652
9,Product 19,,,,,
10,ary,247,22,33,+10,290+24
11,dry,205,20,44,6,24921
12,w/milkc,15,,10,,25
13,Cheerios,,,,,
14,ary,66.0+4.0,66.0+4.0,,,66+4
15,dry,51.0+9.0,51.0+9.0,10.0+6.0,10.0+6.0,61+11
16,w/milkc,10.3+0.6,10.3+0.6,1.3+0.6,1.3+0.6,12+1
17,MISCELLANEOUS,,,,,
18,Vitamin tableta,,,,,
19,no metals,72.7+2.9,72.7+2.9,,3.0+1.0,76+3
20,w/iron,68.3+1.5,68.3+1.5,8.3+1.5,8.3+1.5,772
21,Hot Dog,,,,,
22,raw,18.7+0.6,18.7+0.6,,5.3+1.2,241
23,boiled,17.0+0.0,17.0+0.0,,2.0+0.0,19+0
24,grilled,19.7+0.6,19.7+0.6,,5.3+1.2,25+1
