,0,1,2,3,4,5,6
0,Date,Male-female distinction,Moisture (mg/g)a,Dry weight basis (mg/g)b,,,
1,,,,Protein,Lipid,Ash,TDF**
2,2005 19 January,Immature,893  0,88.0  0.6*,9.92  1.55,3101,431
3,28 February,Immature,894 0,128 1*,11.0  0.9,2910,422
4,28 February,Male,8780,1070,8.82  0.07,2790,423
5,,Female,8800,1040,11.4  3.7,2551,419
6,,(Average),(879),(105),(10.1),(267),(421)
7,28 March,Male,862 0,63.6  0.1,11.5  0.7*,242 1*,474
8,,Female,8570,63.4  0.2,7.53  0.81*,264  2*,478
9,,(Average),(860),(63.5),(9.49),(253),(476)
10,21 April,Male,8600,58.8  0.4,6.61  0.35,2410,464
11,,Female,8720,68.6  0.1,5.80  0.56,3070,494
12,11 May,(Average),(866),(63.7),(6.20),(274),(479)
13,11 May,Male,8710,56.4  0.2,5.34  0.40,2661,467
14,11 May,Female,(888),84.4  0.1,5.170.17,(318),555
15,,(Average),(888),(70.4),(5.26),(318),(511)
