,0,1,2,3
0,,Diets,,
1,,CHa,Mb,COc
2,Energy (kJ/100 g),731,857,1068
3,Composition (g/100 g,,,
4,Dry matter,51.9,66.0,89.5
5,Crude protein,4.20,8.40,15.3
6,Ethereal extract,3.30,3.90,4.90
7,Crude fibre,2.00,3.00,4.60
8,Starch,32.0,34.9,39.7
9,Ash,1.30,3.20,6.30
10,Fatty acids (mg/100 g,,,
11,C12,1.230.04,3.180.05,6.990.06
12,C14,3.63  0.11,20.00.14,52.4 0.19
13,C14:1n-5,0.040.01,0.100.01,0.210.02
14,C15,2.35  0.02,3.68  0.02,6.120.00
15,C15:1,1.000.01,1.100.01,1.220.03
16,C16,501  1.25,7140.92,10970.37
17,C16:1n-7,12.00.03,32.20.12,71.8 0.26
18,C17,3.200.01,7.660.09,16.30.24
19,C17:1,1.860.02,4.300.05,9.030.08
20,C18,32.50.31,174  0.22,4540.08
21,C18:1n-9,9113.37,10732.32,13170.57
22,C18:2n-6,15100.61,14751.65,12723.37
23,C18:3,2.500.04,2.620.06,2.66  0.08
24,C18:3n-3,1905.58,1733.58,1220.24
25,C20,7.540.09,7.330.07,6.260.04
26,C20:1n-9,12.90.24,15.30.19,19.00.09
27,C20:2n-6,1.590.15,3.240.22,6.410.34
28,C20:3,1.280.01,1.520.03,1.880.06
29,C20:4n-6,0.370.10,1.820.13,4.690.20
30,C20:3n-3,0.530.51,1.08 0.44,2.150.31
31,C20:5n-3,0.430.10,0.990.08,2.090.05
32,C22,7.430.08,7.630.07,7.400.07
33,C22:1n-9,2.400.25,3.280.57,4.821.09
34,C22:2n-6,85.63.31,1883.81,385 4.63
35,C23,1.610.07,9.750.14,25.90.27
36,C24,4.900.22,4.180.73,2.291.57
37,C24:1n-9,0.320.09,0.650.19,1.270.36
38,SFA,5661.23,9510.89,16750.33
39,UFA,2734  1.23,29770.89,3225  0.33
40,MUFA,9413.31,11292.67,14251.60
41,PUFA,17932.08,18472.03,18001.93
