,0,1,2,3,4,5,6,7,8,9,10,11
0,CRA genotype,TAC(mmol/L TE/kg FW),TAC(mmol/L TE/kg FW),,TPh (mg gallic acid/kg FW),TPh (mg gallic acid/kg FW),,,ACy (mg Pel-3-glu/kg FW),ACy (mg Pel-3-glu/kg FW),,
1,,2008,2009,2010,2008,2009,2010,,2008,2009,,2010
2,Candonga,12.61bc,17.58d,9.12bc,3560bcd,1334de,188gab,188gab,380e,391c,,367d
3,Clery,9.58ghi,18.94c,7.75e,3889bc,1142f,1461de,1461de,576c,384c,,339def
4,Queen Elisa,10.07fgh,15.08e,5.18cde,3416bcd,1117f,1641bede,1641bede,345ef,258g,,276g
5,Annalie,8.75i,,,2969de,,,,152i,,,
6,Avalon,10.43efg,,8.66cde,3314cde,,1774b,1774b,623b,,,476b
7,Ciflorette,13.33b,21.93ab,-,5097a,1765b,,-,2618,303f,,
8,Darlisette,11.64cd,13.73f,-,3988b.,1587c,,-,327f,364d,,
9,Daroyal,10.96def,15.70e,-,3281de,1334de,,-,612bc,466a,,
10,Darselect,13.64b,,,5172a,,,-,474d,,,
11,Louis Gauthier,11.31de,,-,3561bcd,,,-,354ef,,,
12,Onda,9.03hi,18.84c,-,2773e,2791a,,,20ghi,212h,,-
13,Rabunda,13.62b,,,5489a,,,,186ii,,1,
14,Regina,13.08b,-,10.80a,4906a,-,2142a,2142a,870a,-,-,415c
15,Tardiva di romagna,15.34a,,9.84ab,5312a,,2127a,2127a,235gh,-,-,746a
16,Albion,,21.28b,9.03b cd,-,1575c,1733bc,1733bc,,336e,,2518
17,Charlotte,-,17.07d,8.52cde,-,1225ef,1724bcd,1724bcd,-,420b,,326ef
18,Favette,-,15.18e,6.44f,-,1164f,2060a,2060a,-,401c,,245g
19,Idea,-,22.79a,,-,9548,,,-,264g,,
20,Roxana,-,17.35d,8.03de,-,1123f,1421e,1421e,-,429b,,2502
21,Ventana,-,16.95d,8.74cde,-,1429d,1704bcd,1704bcd,,362a,,353 de
22,Patty,-,-,8.66cde,-,-,1491cde,1491cde,-,-,-,320f
