,0,1,2,3,4,5,6,7
0,,,C16:1 t9,C18:1 t9,C18:1 c9 t11 (TVA),C18:2 t9 t12,C18:2 c9 t11 (RA),C18:2 t10 c12
1,Lean (all cuts),Beef ckda,0.48,0.27,1.52,NDb,0.69,ND
2,,Lamb ckd,0.19,0.36,4.11,ND,1.97,ND
3,,Beef raw,0.43,0.27,1.57,ND,0.68,ND
4,,Lamb raw,0.19,0.33,3.82,ND,1.78,ND
5,Tongue,Beef ckd,0.59,0.33,1.57,ND,0.69,ND
6,,Lamb ckd,0.18,0.48,3.85,ND,2.62,ND
7,,Beef raw,0.64,0.36,1.53,ND,0.80,ND
8,,Lamb raw,0.19,0.63,4.06,ND,2.34,ND
9,Sweetbread,Beef ckd,0.54,0.35,1.90,ND,0.47,ND
10,,Lamb ckd,0.20,0.56,2.95,ND,1.28,ND
11,,Beef raw,0.55,0.36,1.92,ND,0.62,ND
12,,Lamb raw,0.29,0.67,4.64,ND,1.75,ND
13,Liver,Beef ckd,0.68,0.20,2.33,ND,0.50,ND
14,,Lamb ckd,0.91,0.61,4.92,ND,0.45,ND
15,,Beef raw,0.61,0.17,2.23,ND,0.71,ND
16,,Lamb raw,0.97,0.58,5.19,ND,0.93,ND
17,Kidney,Beef ckd,0.83,0.14,0.84,ND,0.39,ND
18,,Lamb ckd,0.43,0.23,1.33,ND,0.87,ND
19,,Beef raw,0.48,0.17,0.99,0.11,0.86,ND
20,,Lamb raw,0.48,0.19,1.97,ND,0.86,ND
21,Heart,Beef ckd,0.69,0.30,2.17,ND,0.48,ND
22,,Lamb ckd,0.66,0.31,1.86,ND,0.38,ND
23,,Beef raw,0.66,0.29,1.86,ND,0.38,ND
24,,Lamb raw,0.30,0.29,2.97,ND,1.51,ND
25,Subcut ATc,Beef ckd,0.13,0.28,4.21,0.06,1.20,ND
26,,Lamb ckd,0.15,0.42,7.52,0.07,1.84,ND
27,,Beef raw,0.14,0.29,4.15,0.07,1.14,ND
28,,Lamb raw,0.15,0.42,6.47,0.07,1.87,ND
29,Intermusc Ac,Beef ckd,0.12,0.27,4.15,0.07,0.90,ND
30,,Lamb ckd,0.18,0.37,7.10,0.06,1.95,ND
31,,Beef raw,0.11,0.27,7.02,0.08,0.83,ND
32,,Lamb raw,0.15,0.46,7.02,0.13,2.00,ND
