,0,1,2,3,4,5
0,Serial No.,Cross,Generation,Genotype advanced,RPG (%) of the selected progenies,Range of RPG (%) among all progenies
1,,,BCF1,HKI1344-39,87.84,86.49-90.99
2,, HKI1344,BCF1,HKI1344-85,87.84,86.49-90.99
3,1,X,BCF1,HKI1344-39-80,93.69,90.54-95.05
4,1,PMI-102-o2o16,BCF1,HKI1344-39-100,92.34,90.54-95.05
5,,PMI-102-o2o16,BCF2,HKI1344-39-80-76,95.50,90.54-95.95
6,,,BCF2,HKI1344-39-80-77,93.69,90.54-95.95
7,,,BCF1,HKI1348-6-2-25,90.27,82.7490.27
8,,HKI1348-6-2,BCF1,HKI1348-6-2-77,85.40,82.7490.27
9,2,HKI1348-6-2,BC2F1,HKI1348-6-2-25-93,96.46,90.27-97.79
10,2,PMI-102-o2o16,BC2F1,HKI1348-6-2-77-52,90.27,90.27-97.79
11,,PMI-102-o2o16,BCF2,HKI1348-6-2-25-93-1,95.13,90.2798.23
12,,,BCF2,HKI1348-6-2-77-52-46,93.36,90.2798.23
13,,,BCF1,HKI1378-3,88.03,84.19-88.46
14,, HKI1378,BCF1,HKI1378-120,84.19,84.19-88.46
15,3,,BCF1,HKI1378-120-9,89.74,89.3294.87
16,,PMI-102-02o16,BC2F2,HKI1378-120-3-29,90.17,90.1795.30
17,,,BC2F2,HKI1378-120-3-132,93.59,90.1795.30
