,0,1,2,3,4,5,6,7,8,9
0,Food sample,Total Inositol P,Total Inositol P,,Components of Total Inositol P,Components of Total Inositol P,Components of Total Inositol P,Components of Total Inositol P,,
1,or flour,,,,,,,,,
2,,,,,HPLC,,,PAGEa,,
3,,HL,FP,HPLcb,IP6,IP5,IP4c,IP6,IP5c,IP4c
4,,mg/100 g,mg/100 g,,mg/100 g,mg/100 g,,mg/100g,mg/100g,
5,White mung,748,915,685,614,66,ND,741,ND,ND
6,beans,,,,,,,,,
7,Red kidney,646,1050,655,604,51,ND,612,138,ND
8,beans,,,,,,,,,
9,"Tofu,raw",419,593,585,547,33,ND,411,89,ND
10,Harrington,729,1025,859,724,141,ND,666,ND,ND
11,Barley,,,,,,,,,
12,Low phytic,475,689,600,307,166,174,325,38,253
13,acid 2,,,,,,,,,
14,barley,,,,,,,,,
