,0,1,2,3,4,5,6,7,8,9,10,11
0,Amino acid,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,GEO1,GEO2,ABH1
1,Histidine*,695 ,946 20b,1163 ,784  64cd,716  22de,89928bc,87921bc,602,708  1de,5777fg,558  28
2,,11def,,22a,,,,,5gefg,,,
3,Threonine*,563  1d,599  0c,397  0f,608  10c,542  4e,547  2de,718  3a,6488b,634  4b,564  2d,560  6de
4,Valine*,796  4e,855,825  0cde,1001,8540bcd,86810bc,1021  9a,890  24b,783  19e,8178de,802  20e
5,,,11bed,,10a,,,,,,,
6,Methionine*,228  08,282  16e,252  1f,4271b,166  81,299  3de,464  2a,1973h,283  1e,314  2d,382  6c
7,Isoleucine*,691  11d,7478bcd,734 1cd,894  4a,7590bcd,752 ,884  5a,822 13ab,695 51cd,749,769 8bc
8,,,,,,,28bed,,,,11bed,
9,Leucine*,11081d,1233  6c,1233  1c,1492 ,1291  5c,1299 ,1550,1435 33b,1253  42c,1304 2c,14135b
10,,,,,18ab,,25c,33a,,,,
11,Phenylalanine*,540 3d,635 6c,646  4c,781  5a,641  4c,643  12c,772  0a,637  11c,634  1c,632 11c,727  4b
12,Lysine*,1844,2164 ,1548 ,2559 4a,2072 ,1937  31f,2271 ,1992 ,216118c,2142 ,2604 
13,,168,33c,11h,,24de,,15b,33ef,,6cd,16a
14,Tryptophan*,1404d,149  1c,127  0efg,122  1fg,155 3c,129  1ef,216  1a,1993b,132  1e,120 08,1951b
15,Aspartic acid,1716,1361,1306,871  161,1333 4fg,2244 ,1053 4h,1393 ,1625  gd,18477b,1427  0e
16,,26c,gefg,138,,,23a,,367ef,,,
17,Glutamic acid,2253  5c,2133,2066  4f,1658,2172 Ode,2549 ,1918 58,2311  52c,2285  6c,2391  8b,2239 
18,,,18ef,,21h,,18a,,,,,16cd
19,Serine,488 3f,596  gbc,577 7cd,544  13e,528  1e,541 17e,643  1a,5947bc,6141ab,538 1ab,558  2de
20,Glycine,722  3f,852  4e,673  38,884  4cd,869  1de,91811b,1020  5a,999  11a,906 2bc,883  4d,857  4e
21,Arginine,916  5ef,958  1cde,1055  9a,810 188,824  18,1002,948  3de,9914bcd,903  8f,995obc,990 
22,,,,,,,21b,,,,,19bed
23,Alanine,954  3f,11406d,12425c,1206  6c,1138  3d,1136  6d,1382  1a,1289  30b,1212  1c,1060  4e,1229  0c
24,Proline,509  58,606  6f,595  3f,675  1d,638  3e,661  6d,803  3a,723 11b,678 1d,680  4d,701 1c
25,Tyrosine,483  of,543  6d,548  6d,621  4b,514  2e,562  0cd,681  2a,549  22d,514  2e,545  3d,587  1c
26,NEAA*,8039 ,8187,8060 ,7267 ,8015  48,9612 ,8445  6e,88485bc,8434  4c,8938  8b,8586 
27,,268,41f,17f8,45h,,78a,,,,,8007 
28,DEAA,6602 ,7608 ,6924  39f,8667 ,7194  4e,7372 ,8773 ,7421 ,7280 ,7216  3e,8007 
29,,348,,,41a,,32de,54a,64cd,91de,,15b
30,EAA/,0.82 ,0.90 ,0.86 ,1.20,0.90 ,0.76 ,1.00 ,0.80 ,0.83 ,0.81 ,0.93 
31,NEAA,0.00f,0.00c,0.00e,0.00a,0.00d,0.008,0.00b,0.00ef,0.00ef,0.00f,0.00c
