,0,1,2,3,4,5,6,7,8,9,10,11
0,Variety,CAT,EC,PCA,DPn,XPLa,PLZ,POPia,TotalFib,CQA,pCoQAc,Total
1,Baujade,14,73,527,2.8,11,36,30,32,256,13,991
2,Freiberg,16,45,554,3.4,2,17,18,26,126,16,871
3,Freiberg,t,62,408,3.4,5,18,13,32,55,9,603
4,Golden Delicious,t,37,346,3.3,4,24,18,20,106,8,562
5,Granny Smith,31,93,814,3.2,4,5,21,18,55,t,1042
6,Greensleeves,t,12,72,3.2,7,16,17,14,45,t,182
7,Jolyne,15,50,647,3.7,9,24,27,32,85,39,930
8,New Gold,t,16,212,2.6,8,19,15,13,70,9,214
9,Newton Pippin,t,38,595,2.3,2,23,21,15,140,3,452
10,Sinta,15,89,595,3.1,2,20,19,20,49,3,812
11,TMR 7 A 82,9,59,364,3.0,8,49,18,35,384,4,929
12,3535,27,50,755,3.5,3,1.0,25,9,408,25,1334
13,Pooled SD,0.7,1.3,15.2,0.7,0.7,1.0,0.5,1.9,3.7,0.5,743
14,Mean,11,52,446,3.1,5,24,20,22,148,11,743
15,%,1,7,60,-,1,3,3,3,20,1,100
16,SDM,11.0,25.3,246.8,0.4,3.2,11.3,5.1,9.0,129.5,11.6,346.8
