,0,1,2,3,4,5,6,7,8
0,,On a FW basis,,,,On a DW basis,,,
1,,Grains,Flour,Pasta,Cooked Pasta,Grains,Flour,Pasta,Cooked Pasta
2,Cr,,,,,,,,
3,Kamut,13.60.4,15.2  0.6,5.32  0.42,3.91  0.23,15.2 0.47,17.1  0.69a,"6.01  0.47*,b",9.36  0.57b
4,Common buckwheat,22.3  1.6,22.3  2.5,11.1  0.5,5.830.61,24.3  1.7,24.9  2.8c,"12.5  0.6c,d",12.8  1.3d
5,Durum wheat,11.50.1,10.52.2,12.6  0.2,12.8  1.3,12.6  0.1,12.0  2.5,14.00  0.24e,25.1  1.8e
6,V,,,,,,,,
7,Kamut,2.64  0.25,2.130.03,2.33  0.05,1.12  0.26,2.95  0.28f,2.38  0.03f,2.59  0.05,2.68  0.62
8,Common buckwheat,2.12  0.27,1.810.14,3.41  0.11,2.16  0.42,2.31  0.29,2.02  0.158,3.85  0.128,4.75  0.92
9,Durum wheat,1.35  0.15,1.75  0.31,1.83  4.34,4.75  0.92,1.48  0.16h,2.01  0.35h,2.03  4.81,3.60  0.23i
10,Ni,,,,,,,,
11,Kamut,4.100.04,3.93  0.12,6.52  0.35,4.65  0.36,4.590.05,4.40  0.14,"7.36  0.39i,k",11.16  0.86k
12,Common buckwheat,5.250.22,4.930.41,7.42  0.32,6.82  0.27,5.72  0.23,5.52  0.451,"8.38  0.36l,m",15.00 0.59m
13,Durum wheat,32.550.33,28.64  0.83,40.912.15,15.00  0.59,35.80  0.36,32.93 0.95n,"45.41  2.38n,",15.48  0.84o
14,As,,,,,,,,
15,Kamut,0.880.05,0.910.04,0.56  0.11,0.52  0.16,0.98  0.05,1.010.04P,"0.63  0.12P,q",1.240.38
16,Common buckwheat,1.96  0.14,2.20  0.16,1.530.16,0.72  0.15,2.13  0.15,2.46  0.17r,1.72  0.18,1.58  0.33
17,Durum wheat,1.34  0.25,1.28 0.15,1.44  0.14,1.58  0.33,1.47  0.27,1.47  0.17,1.60  0.15s,3.03  0.14s
18,Cd,,,,,,,,
19,Kamut,1.710.12,1.850.83,0.820.05,0.66  0.14,1.91 0.13,2.07  0.92t,"0.92  0.05t,u",1.580.33
20,Common buckwheat,1.48  0.21,1.52  0.33,0.85  0.14,0.58  0.11,1.61  0.22,1.700.36,0.96  0.15v,1.27  0.24
21,Durum wheat,1.72  0.67,1.53  0.11,1.31  0.13,1.27  0.24,1.89  0.73,1.75  0.12,1.46  0.14w,2.22  0.12w
22,Pb.,,,,,,,,
23,Kamut,1.520.03,1.530.13,2.35  0.25,1.71  0.26,1.70  0.03,1.71 0.14x,"2.65  0.28*,y",4.10 0.62
24,Common buckwheat,1.150.09,1.150.12,2.56  0.51,1.44  0.23,1.25  0.10,1.28  0.13,"2.89  0.572,a",3.16  0.50
25,Durum wheat,1.22  0.35,1.53  1.12,2.75  0.35,2.40  0.22,1.34  0.38,1.75  1.28,"3.05  0.38b,Y",5.88  0.53Y
