,0,1,2,3,4,5,6
0,Sample,Name of product,Country,Additives,Country of origin,Cocoa,Manufacturer
1,no.,on the retail package,of purchase,,of the cocoa beans,bean variety,
2,1,Kakao,Germany,Potassium carbonate,Dominican Republic,"Forastero,","Alnatura GmbH,Birkenbach,Germany"
3,,,,,,Trinitario,
4,2,Cacao,Netherlands,-,,,"Droste B.V.,Vaassen,Holland"
5,3,Cocoa Powder,New Zealand,,,,"ADM Cocoa Pte.Ltd.,Singapore"
6,4,Bourneville Cocoa,New Zealand,Flavour,"Ghana,Malaysia",All varieties,"Cadbury Confectionery Ltd.,Dunedin,NZ"
7,5,Cocoa Powder,New Zealand,,West Africa,Forastero,"Nestle NZ Ltd.,Newmarket,Auckland,NZ"
8,6,Quality Baking Cocoa,New Zealand,Potassium carbonate,Malaysia,,"Pams Products Ltd.,Mt.Roskill"
9,,,,,,,"Auckland,NZ"
10,7,Organic Cocoa Powder,New Zealand,10-20% alkalized,South America,,"Piko Wholefoods,Christchurch,NZ"
11,8,Cacao Powder Raw,New Zealand,,Peru,,"Piko Wholefoods, Christchurch,NZ"
12,9,Cocoa Powder,New Zealand,,Malaysia,,"Signature Range Brands, Mangere,"
13,,,,,,,"Auckland,NZ"
14,10,Cocoa,New Zealand,"Potassium carbonate,",,,SunValley Foods Ltd.Ellerslie
15,,,,sodium carbonate,,,"Auckland,NZ"
16,11,Baking Cocoa,New Zealand,,Dominican Republic,"Criollo,",Trade Aid Importers Ltd.
17,,,,,,"Forastero,","Christchurch,NZ"
18,,,,,,Trinitatio,
19,12,Cocoa Powder,New Zealand,,West Africa,Forastero,"Woolworth Homebrand,Mangere,"
20,,,,,,,"Auckland,NZ"
21,13,Cocoa Powder,Sweden,Potassium carbonate,,,Axfood SverigeSolnaSweden
22,14,Cacao,Sweden,Flavour,Dominican Republic,,"Fazer Konfektyr AB,Sweden"
23,15,Kakao,Sweden,"Potassium carbonate,",,,"ICA AB,Solna,Sweden"
24,,,,sodium carbonate,,,
