,0,1,2,3,4,5,6,7
0,Variety,Ripening stage,t-AC,t-BC,Cis-BC,Lutein,Total-PVACs,BCE
1,Hung Tu,11,679a,1600a,43.1ab,oa,2322ab,1962ab
2,,11,1849b,5653c,258.2c,oa,7760c,6714c
3,To'o,,190a,369a,oa,oa,559a,464a
4,,5,2055bc,5267c,247.9c,22.3ab,7765c,6529c
5,Sepi,1,1019a,1157ab,oa,Oa,2167ab,1655ab
6,,5,4728e,5611c,257.6c,oa,10067d,7958c
7,Apantu,1,1540b,3034b,84.0b,oa,4680b,3860b
8,,,3287d,6387c,263.3c,128.4cd,10056d,8238c
9,Bungaoisan,1,483a,602a,7.0a,oa,1098a,841a
10,,1,779a,857a,114.2b,100.9c,1675a,1267a
11,Bira,1,1412b,2762b,93.6b,51.0b,4339b,8516c
12,,,3284a,6339c,592.7d,114.9cd,10633d,8516c
13,Lahi,,695a,2350b,64.1b,34.7b,3145b,2751b
14,,,2807cd,6541c,656.7d,141.0d,10508d,8560c
15,LSD,,1065.6,1468.9,62.59,32.98,2533.9,2032.1
