,0,1,2,3,4,5
0,Element,Dogfish muscle,,Element,Nickel alloy,
1,,Certified value,Measured value,,Certified Value,Measured value
2,Al,10.9  1.7,10.6  1.2,Al,2400 100,2344  20
3,Cr,34.7  5.5,35.8  2.4,Ti,"30,000  500","31,481  1085"
4,Mn,3.66  0.34,3.44  0.53,Cr,"113,500  700","118,740 2330"
5,Fe,142 10,145.8  7.3,Fe,"384,000  500","398,021  4377"
6,Ni,19.4  3.1,19.9  1.5,Ni,"412,000  2000","415,860  644"
7,Cu,2.34  0.16,3.05  0.5,Mo,"58,300600","56,919 311"
8,Zn,25.6  2.3,24.6  1.5,,,
9,As,18.0 1.1,18.0 0.6,,,
