,0,1,2,3,4,5,6
0,Cultivar (cv.),Maceration,Ethanol (%v/v),Residual sugars (g/,Titratable acidity (g/L tartaric,pH,Volatile acidity (g/L acetic
1,,technique,,L),acid),,acid)
2,Cabernet,CS+5d,15.36  0.03 a,1.80  0.00 a,5.50  0.16 a,3.610.01 b,0.39  0.03 b
3,Sauvignon,CS+10d,15.130.03 ab,1.80  0.00 a,5.13  0.23 a,3.68  0.02 a,0.51  0.03 ab
4,p-value,,0.051b,0.097,0.251,0.092,0.507
5,,Control,15.06  0.05 a,1.83  0.01 a,3.92 0.07 b,4.08  0.02 b,0.51  0.02 a
6,Malbec,CS+5d,15.20  0.05 a,1.83  0.00 a,4.12  0.11 ab,3.990.01ab,0.53  0.01 a
7,,CS+10d,14.63 0.04 b,1.93  0.01 a,4.37  0.08 a,3.93 0.01 b,0.56  0.02 a
8,p-value,,0.008,0.267,0.049,0.111,0.583
9,,Control,15.27  0.02 a,2.28  0.02 a,5.47  0.13 a,3.68 0.01 b,0.50  0.14 a
10,Merlot,CS+ 5d,15.46  0.03 a,3.27  0.05 a,5.03  0.09 b,3.73  0.01 b,0.55  0.12 a
11,,CS+10d,15.31 0.04 a,3.38  0.08 a,4.95  0.08 b,3.82  0.01 a,0.62  0.23 a
12,p-value,,0.329,0.651,0.049,0.019,0.281
