,0,1,2,3,4,5,6
0,,CRM,Mean(mgkg-,s(mgkg-1),CVr (%),CVR (%),CI (IQC(mgkg)
1,Mn,Estimated mean,7.04,0.33,4.7,7.0,5.38-10.0a
2,,Theoretical value,7.69,0.12,1.0,,7.46-7.92b
3,Cu,Estimated mean,8.33,0.34,4.1,7.7,6.62-12.3a
4,,Theoretical value,9.45,0.06,0.5,,9.329.5gb
5,Zn,Estimated mean,71.5,1.7,4.9,9.0,58.2-108a
6,,Theoretical value,83.1,0.9,0.9,,81.4-84.8b
7,As,Estimated mean,5.49,0.12,2.1,11.1,3.34-8.80a
8,,Theoretical value,6.07,0.07,0.7,,5.946.20b
9,Cd,Estimated mean,0.324,0.009,2.9,6.3,0.244-0.452a
10,,Theoretical value,0.348,0.003,0.7,,0.341-0.355b
11,Hg,Estimated mean,0.183,0.005,2.6,5.3,0.137-0.255a
12,Hg,Theoretical value,0.196,0.005,1.5,,0.187-0.205b
13,Pb,Estimated mean,1.85,0.03,1.7,8.2,1.402.60a
14,,Theoretical value,2.00,0.02,0.7,,1.962.04b
