,0,1,2,3,4
0,,Cencibel (n=12,Cabernet Sauvignon (n=12,Merlotn=13,Shiraz (n = 7)
1,Gallic acid,7.3a2.40,9.0b1.50,9.8b2.12,6.8a1.35
2,Protocatechuic acid,3.3a1.30,7.1b1.93,8.7b2.04,6.2b1.25
3,Procyanidin B3,43a7.6,50a.b22.2,64b12.3,55a.b+17.5
4,Procyanidin B1,74a40.4,150b54,170b60,100a13
5,Procyanidin B4,39a12.2,57b9.8,80c19.7,33a4.6
6,Procyanidin B2,21a5.4,41b4.4,37b7.0,23a1.1
7,Catechin,82a62.6,270b80,240b98,120a19
8,Epicatechin,60a33.2,130b25,210c72,130b34
9,Epicatechin gallate,13a7.1,25a7.8,70b41.1,32a11.8
10,Total monomers flavan-3-ol,15071,43085,520128,28041
11,Total dimers flavan-3-ol,18043,30059,35065,21022
12,Total flavan-3-ols,33083,720 103,870144,50046
13,No. of seeds/berry,2.00.61,1.60.10,1.60.24,1.70.17
14,Weight (g)/berry,1.40.44,0.80.12,0.80.18,1.00.27
