,0,1,2,3,4
0,Name of the wild type legume grain,Inhibition of degradation of -carotene (%),Inhibition of degradation of -carotene (%),,
1,,Raw seeds,Soaking + cooking,Sprouting+oil-frying,Open-pan roasting
2,Abrus precatorius,32.370.08,29.74b0.06,38.630.12,15.260.09
3,Acacia leucopholea,54.260.27,51.760.14,62.560.32,18.740.14
4,Bauhinia variegata,47.150.34,45.43b0.39,55.120.13,22.630.39
5,Canavalia gladiata,49.480.15,47.160.15,60.890.45,14.82d  0.08
6,Cassia floribunda,42.590.09,40.490.48,54.45c  0.42,16.590.20
7,Entada scandens,57.690.40,55.720.11,65.780.55,21.680.27
8,Indigofera linifolia,39.250.20,38.810.21,48.210.30,22.240.15
9,Mucuna pruriens,34.47 0.14,32.92b0.22,46.65  0.23,18.210.10
10,Sesbania bispinosa,35.140.43,33.38b  0.41,47.87c0.36,19.54d  0.26
11,Tamarindus indica,56.520.08,52.67b  0.13,65.940.41,20.89d  0.16
12,BHT3,,,56.35  2.28,
