,0,1,2,3
0,Sample code,Form,Daily serving,Listed cranberry ingredient
1,CDS-01,Softgel,6 softgels,Cranberry concentrate (50:1)
2,CDS-02,Softgel,3 softgel,Cranberry extract
3,CDS-03,Capsule,2 capsules,Cranberry concentrate (50:1)
4,CDS-04,Softgel,2 softgels,Cranberry whole fruit powder (50:1
5,,,,concentrate)
6,CDS-05,Capsule,2 capsules,Cranberry concentrate (50:1
7,CDS-06,Softgel,1 softgel,Cranberry concentrate (50:1)
8,CDS-07,Capsule,2 capsules,Organic cranberry 50:1 concentrate
9,CDS-08,Capsule,2 capsules,Cranberry extract
10,CDS-09,Softgel,2 softgels,Cranberry extract (50:1 concentrate)
11,CDS-10,Tablet,3 tablets,Cranberry concentrate
