,0,1,2,3
0,,TABLE1,Continued,
1,Common Names,nb moisture,nb moisture,Scientific Names
2,,,%,
3,"Pigeon peas, cookeda",3,63,Canjanus cajan
4,"Pigeon pea, dried",3,8,Canjanus cajan
5,Kidney beana,3,52,Phaseolus vulgaris
6,"Kidney bean, dried",3,11,P. vulgaris
7,Lima beana,4,66,P. lunatus
8,"Cowpeas, boiled",4,67,Vigna unguiculata
9,"Bengal bean, cooked",3,68,Stizolobium aterrimum
10,Insects & Animal Products-Malawi,,,
11,"Chambo,dried",7,6,Oreochromis shiranus
12,"Chambo, smoked",2,9,Oreochromis shiranus
13,"Catfish, dried",4,17,Clarias gariepinus
14,"Catfish, smoked",3,14,Clarias gariepinus
15,"Matemba, dried",10,8,Barbus paludinosus
16,"Usipa, dried",10,13,Engraulicypris
17,,,,breianalis
18,Locust,10,50,
19,Crabs,10,51,
20,Duck egg,1,70,
21,Miscellaneous-Malawi,,,
22,"Chindazi, cooked",2,30,
23,"Chitembewa, cooked",6,27,
24,"African bread, cooked",2,70,
25,"African cake, cooked",5,45,
26,Sugar cane,6,90,Saccharum officinarum
27,Cereals-PNG,,,
28,"Maize, dried",6,0,Zea mays
29,Roots-PNG,,,
30,Sweet potato,6,68,Ipomoea batatas
31,Yam,6,74,Dioscorea alata
32,Yam (mami),6,73,D. esculenta
33,Taro,6,66,Colocasia esculenta
