,0,1,2,3,4,5,6
0,Element,This studyn=18,This studyn=18,,,MALa,
1,,Mean,Median,Min,Max,,
2,As,0.22,0.17,<0.012,1.13,1.5,0
3,Ca,15200,6260,11.97,82600,,
4,Cd,0.03,0.01,<0.00003,0.20,2.5,0
5,Co,0.03,<0.001,<0.001,0.34,100,0
6,Cr,2.31,0.89,0.05,18.3,25.0,0
7,Cu,151,2.32,0.000001,1470,250,2
8,Fe,993,45.0,1.16,9940,,
9,K,1940,1440,2.09,5840,,
10,Mg,631,440,1.85,2440,,
11,Mn,281,5.70,0.03,4090,250,3
12,Mo,3.51,0.17,<0.002,37.7,25.0,1
13,Na,7810,698,174,98400,,
14,Ni,0.87,0.87,0.07,4.91,25.0,0
15,P,4560,365,4.44,27800,,
16,Pb,0.62,0.21,0.05,1.86,1.0,6
17,Sn,0.08,0.05,<0.005,0.49,250,0
18,V,0.36,0.19,0.0006,1.23,25.0,0
19,Zn,637,6.21,0.26,5980,1500,2
20,Hg,0.04,0.01,<0.00002,0.29,1.5,0
