,0,1,2,3,4,5
0,,Intra-day,,,,Inter-day
1,,,,,,n45
2,,Day-1,Day-2,Day-3,Day-4,
3,,n5,n5,n:5,n:5,
4,10g L-1,,,,,
5,Xaverage,9.85,9.80,9.75,9.73,9.84
6,SD,0.47,0.48,0.47,0.45,0.51
7,RSD%,4.75,4.91,4.83,4.64,5.21
8,RE%,-1.15,-1.20,-1.25,-1.27,-1.16
9,100g L-1,,,,,
10,Xaverage,102.45,101.75,98.90,98.72,99.02
11,SD,0.39,0.38,0.36,0.39,0.41
12,RSD%,3.84,3.71,3.65,3.92,4.12
13,RE%,2.55,1.75,-1.10,-1.28,-1.08
14,300g L-1,,,,,
15,Xaverage,304.13,302.42,301.71,298.04,298.72
16,SD,1.08,1.03,1.14,1.08,1.18
17,RSD%,3.54,3.42,3.78,3.62,3.95
18,RE%,4.13,2.42,1.71,1.96,-1.28
