,0,1,2,3
0,Compounda,Chemical class,MW (gmol-1),Total recovery (%)
1,3-Methylbutanol,Alcohol,88.1,0
2,2-Methylbutanoic acid,Carboxylic acid,102.1,0
3,Ethyl lactate,Hydroxyester,118.1,0
4,Crotonaldehyde (but-2-enal),Unsaturated aldehyde,70.1,1
5,3-Methylbutanal,Ramified aldehyde,86.1,77
6,Heptanal,Aliphatic linear aldehyde,114.2,100
7,Decanal,Aliphatic linear aldehyde,156.3,82
8,Pentan-2-one,Aliphatic linear ketone,86.1,69
9,Nonan-2-one,Aliphatic linear ketone,142.2,82
10,Furfural,Furanic aldehyde,96.1,8
11,Benzaldehyde,Aromatic aldehyde,106.1,88
