,0,1,2,3,4
0,Processing and cooking treatments,Varieties,,,
1,,ICPL-87,ICPL-151,UPAS-120,Manak
2,Control (raw and unprocessed),70.40.43a,72.70.22a,68.70.12a,71.30.11a
3,Soaking,,,,
4,6h,71.00.86 (+1)b,73.20.44 (+1),69.21.55 (+ 1)b,71.90.58 (+1)
5,12h,71.21.40 +1,73.52.3 (+1,69.61.25 (+1)b,71.91.16(+1
6,18 h,71.91.06(+2b,73.81.8 (+2)b,70.01.3 (+2)b,72.61.6 (+2)b
7,Soaking and dehulling,72.10.17 (+2),74.00.45 (+2),70.30.33 (+2)b,72.80.22 (+2)
8,Ordinary cooking,,,,
9,Unsoaked,71.00.86 (+1)b,73.20.44 (+1)b,69.21.55 (+1),71.90.58+1
10,Soaked,71.91.06(+2b,73.81.8 (+2)b,70.01.3 (+2)b,72.61.6 (+2)b
11,Soaked and dehulled,72.70.42 (+3),74.90.76 (+3b,71.20.56(+4c,73.10.70+3
12,Pressure cooking,,,,
13,Unsoaked,71.20.09 (+1,73.40.04 (+1)b,69.50.09 (+1)b,72.10.08 (+1)
14,Soaked,72.30.06 (+3),74.10.08 (+2)b,70.30.09 (+2)b,72.90.09+2
15,Soaked and dehulled,72.90.17 (+4)c,75.10.44 (+3b,71.41.10 (+4)c,73.30.38(+3
16,Germination,,,,
17,24 h,72.30.06 (+3),74.10.08+2b,70.30.09 (2)b,72.90.09 (2)b
18,36h,72.90.17+4,75.10.44 (+3b,71.41.10 (+4c,73.30.38 (+3)
19,48 h,73.20.09 (+4)c,75.50.04 (+4)c,71.70.09 (+4)c,73.60.08 (+3
