,0,1,2,3,4,5,6,7,8,9
0,Herb,Ca,Cu,Fe,Mg,Mn,P,K,Na,Zn
1,Dandelion leaf,22.52,33.32,4.94,40.22,19.44,53.85,71.82,21.85,29.92
2,Echinacea herb,25.74,44.44,6.43,44.72,17.67,57.91,80.70,28.25,44.72
3,Peppermint leaf,22.95,36.31,6.84,48.70,22.73,46.64,80.64,49.11,34.43
4,Red raspberry leaf,22.37,26.94,1.16,53.10,25.30,48.16,77.85,39.33,38.89
5,Red clover leaf,31.16,32.14,4.27,52.18,38.65,50.51,70.90,28.38,32.88
6,Chinese green tea,7.77,34.65,8.83,33.68,19.91,38.21,69.24,33.74,40.54
7,Decaffinated green tea,6.72,26.00,6.40,27.11,17.90,26.54,70.80,29.90,30.53
8,Authentic green tea,6.81,24.67,11.53,27.17,15.79,29.73,61.06,24.48,37.19
9,European blue berry leaf,6.34,36.28,0.41,19.04,39.30,34.98,69.66,51.78,32.61
10,Siberian Ginseng root,4.26,50.50,5.14,15.17,6.86,12.40,16.94,53.12,24.31
