,0,1,2,3,4
0,Name of the wild type legume grain,FRAP [mmol Fe(II)/g extract DM],FRAP [mmol Fe(II)/g extract DM],,
1,,Raw seeds,Soaking+cooking,Sprouting+oil-frying,Open-pan roasting
2,Abrus precatorius,240.590.08,210.740.09,300.180.09,170.620.06
3,Acacia leucopholea,140.540.09,100.980.45,210.120.08,70.47d  0.51
4,Bauhinia variegata,180.260.26,140.65b  0.32,240.45c  0.33,100.580.26
5,Canavalia gladiata,200.180.51,150.32b0.07,250.780.21,120.690.07
6,Cassia floribunda,220.350.15,180.48b  0.26,280.230.14,150.14d  0.37
7,Entada scandens,120.290.34,170.590.51,180.560.08,110.250.18
8,Indigofera linifolia,250.45 0.27,210.26b0.13,310.890.20,180.36d  0.50
9,Mucuna pruriens,280.75  0.08,250.15b 0.32,320.87c  0.33,220.74  0.12
10,Sesbania bispinosa,260.64 0.13,210.350.50,310.540.31,170.850.31
11,Tamarindus indica,110.590.26,90.24b  0.37,160.210.39,180.960.16
12,BHT3,,,1124.72  85.03,
