,0,1,2,3,4,5,6
0,Species,Cicer arietinum L.,,Phaseolus vulgaris L.,,Lens culinaris L.,
1,Varieties->,Flip 84 15c,Flip 84 92c,Pinto,Tirga,LB Met,81s
2,Factors: years,,,,,,
3,HKW: 2001,39.2 1.6a,32.00.3b,39.51.4a,35.30.5b,29.0 0.2a,26.70.1b
4,HKW: 2003,37.40.9b,34.11.1a,,,,27.60.2b
5,Ash: 2001,3.30.09a,3.00.1b,4.90.1a,4.8 0.2a,3.70.08a,3.10.04b
6,Ash: 2003,3.10.1a,2.50.7a,,,,2.80.1a
7,Protein: 2001,26.8 1.1a,24.8  0.6a,30.10.3a,26.80.4b,26.7 1.6a,24.60.3a
8,Protein: 2003,30.60.7b,26.10.3b,,,,23.11.4a
9,Total sugars: 2001,11.10.05a,8.30.07b,11.30.06a,9.90.02a,7.60.03a,6.50.04a
10,Total sugars: 2003,14.30.6b,9.40.3a,,,,5.90.5a
11,Starch: 2001,45.20.2a,44.3  0.2a,41.30.1a,37.30.1a,42.90.1a,40.40.1a
12,Starch: 2003,43.31.3a,39.4 1.2a,,,,38.70.2a
13,Cellulose: 2001,3.70.02a,2.8 0.04b,4.70.02a,4.30.01a,4.90.03a,5.40.05a
14,Cellulose: 2003,3.40.19b,3.20.63b,,,,5.70.2a
