,0,1,2,3,4,5
0,,,n=7,n=11,n=6,n=6
1,Butyric acid,SFA,ND,ND,ND,ND
2,Caproic acid,SFA,0.12,0.09,0.24,0.24
3,,,0.10, 0.12d, 0.16b,0.13a
4,Caprylic acid,SFA,ND,ND,ND,ND
5,Capric acid,SFA,ND,ND,0.34,ND
6,,,,, 0.21a,
7,Undecanoic acid,SFA,ND,ND,ND,0.51
8,,,,,, 02a
9,Lauric acid,SFA,ND,0.28,0.11,0.42
10,,,,0.15b, 0.02c, 0.24a
11,Tridecanoic acid,SFA,0.37,0.46,ND,0.98
12,,,0.12c,0.31b,, 024a
13,Myristic acid,SFA,1.14,0.41,0.30,0.38
14,,, 0.29a, 0.35b, 0.42d,015
15,Myristioleic acid,SFA,ND,ND,ND,ND
16,Pentadecanoic acid,SFA,0.26,0.22,3.13,1.05
17,,, 0.18c, 0.07d, 0.38a,0.21b
18,cis-10-Pentadecanoic,MUFA,5.93,1.13,1.86,1.34
19,acid,,0.12a,0.11b, 0.14d,0.20c
20,Palmitic acid,SFA,33.78,27.28,7.86,9.38
21,,,0.28a,0.42b,0.10,0.5c
22,Palmitoleic acid,MUFA,2.39,7.80,2.03,3.25
23,,, 0.23b,0.15d,0.13c,0.17a
24,Heptadecanoic acid,SFA,0.57,0.53,2.32,0.68
25,,,0.18,0.17d,0.13a, 0.32b
26,cis-10-Heptadecenoic,MUFA,0.40,2.96,0.23,4.06
27,acid,, 0.28c, 0.30b, 0.70d, 0.61a
28,Stearic acid,SFA,1.97,1.27,0.55,0.80
29,,,0.10a,0.20b,0.11d, 0.21c
30,Elaidic acid,MUFA,ND,ND,4.05,ND
31,,,,, 0.2a,
32,Oleic acid,MUFA,8.78,8.89,ND,8.36
33,,,0.23a, 0.21a,, 0.22c
34,Linoelaidic acid,PUFA,ND,0.56,0.61,0.53
35,,,,0.33b,0.31a,0.19c
36,Linoleic acid,PUFA,4.26,1.24,0.98,1.46
37,,, 0.22a,0.28, 0.41d, 0.35b
38,-Linolenic acid,PUFA,0.30,0.13,0.47,1.51
39,,,0.16c, 0.06d,0.71b, 3.20a
40,-Linolenic acid,PUFA,1.09,7.19,7.29,13.74
41,,, 2.10d, 0.50c,0.81b, 3.40a
42,Arachidic acid,SFA,3.38,0.440,ND,0.29
43,,,3.10a,1.30b,, 1.7c
44,cis-11-Eicosenoic acid,MUFA,0.28,0.33,1.35,ND
45,,, 0.14c,0.16b,0.50a,
46,cis-11-14-,PUFA,0.48,1.70,0.70,1.79
47,Eicosadienoic acid,, 0.21d,0.18b,0.17c,0.16a
48,"cis-8,11,14-",PUFA,2.12,1.91,2.98,2.42
49,Eicosatrienoicacid,, 0.15c,0.18d, 2.40a, 2.10b
50,/Dihomo--linolenic,,,,,
51,acid,,,,,
52,Heneicosenoic acid,SFA,3.04,0.20,ND,ND
53,,,0.13a, 0.04b,,
54,Arachidonic acid,PUFA,ND,0.67,ND,ND
55,,,,0.10a,,
56,"cis-11,14,17-",PUFA,2.33,25.40,25.78,ND
57,Eicosatrienoic acid,,0.20c, 0.31b, 2.30a,
58,Behenic acid,SFA,8.38,1.66,1.02,1.40
59,,, 2.70a, 2.40b,1.40d,1.10
60,Erucic acid,MUFA,ND,ND,ND,ND
61,Eicosapentaenoic acid,PUFA,ND,1.78,1.83,3.55
62,,,,1.80, 2.30b,1.70a
63,"cis-13,16-",PUFA,1.24,0.70,ND,ND
64,Docosahexaenoic,,0.20a,0.17b,,
65,acid,,,,,
66,Lignoceric acid,SFA,1.38,ND,19.04,ND
67,,,1.20b,,1.40a,
68,Tricosanoic acid,SFA,14.59,10.36,14.81,38.80
69,,,0.70,1.80d,1.10b, 2.20a
70,Nervonic acid,MUFA,0.83,ND,0.84,ND
71,,, 0.21b,, 2.7a,
72,,PUFA,,,,
